timestamp_us,px,py,pz,qw,qx,qy,qz,yaw_imu,yaw_slam
1297531497,0.0679706,0.0184461,0.000209943,-0.150897,-0.938929,-0.161554,0.263709,0,0
1297538188,0.0680303,0.0186185,0.000216585,-0.151705,-0.937759,-0.168385,0.263137,0,0
1297553452,0.0681666,0.0190116,0.000231736,-0.153397,-0.932308,-0.191357,0.265808,0,0
1297566968,0.067788,0.0221308,0.0103396,-0.157233,-0.927721,-0.209912,0.265608,0,0
1297580963,0.0678636,0.0228105,0.0114604,-0.156538,-0.924658,-0.226264,0.263264,0,0
1297592898,0.067928,0.0233902,0.0124162,-0.155317,-0.919883,-0.244978,0.263964,0,0
1297605821,0.0679978,0.0240178,0.0134511,-0.154871,-0.91736,-0.25403,0.264453,0,0
1297616494,0.0680555,0.0245361,0.0143058,-0.153665,-0.915907,-0.259561,0.264818,0,0
1297625932,0.0662336,0.0259341,0.00570381,-0.144725,-0.911236,-0.279786,0.265375,0,0
1297638337,0.0659724,0.0267203,0.00507732,-0.137782,-0.908522,-0.290187,0.267198,0,0
1297648987,0.0657481,0.0273954,0.00453946,-0.134538,-0.907386,-0.294235,0.268285,0,0
1297658287,0.0655523,0.0279849,0.00406978,-0.130459,-0.906029,-0.298962,0.269655,0,0
1297664783,0.0654155,0.0283966,0.00374171,-0.123033,-0.903816,-0.306414,0.272195,0,0
1297674864,0.0652032,0.0290356,0.00323259,-0.102298,-0.89934,-0.321232,0.278448,0,0
1297686104,0.0649666,0.029748,0.00266493,-0.0948785,-0.897958,-0.32508,0.281056,0,0
1297697878,0.0647186,0.0304943,0.00207031,-0.0757909,-0.894759,-0.332968,0.28774,0,0
1297705438,0.0645595,0.0309735,0.0016885,-0.064664,-0.892566,-0.337239,0.292259,0,0
1297719546,0.0642624,0.0318678,0.000976002,-0.0494659,-0.890099,-0.344061,0.294786,0,0
1297726301,0.0641202,0.0322959,0.000634852,-0.046846,-0.890076,-0.345617,0.293462,0,0
1297736082,0.0639142,0.0329159,0.00014088,-0.0456548,-0.890309,-0.346565,0.291818,0,0
1297751909,0.0784163,0.0138249,0.00327734,-0.041051,-0.893539,-0.349021,0.27944,0,0
