control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11
0.422474,-0.00031018,-0.0265206,0.0401144,0.0135568,0.000816233,-0.00731605,-0.0345689,-0.00562638,-0.00946141,0.00185842,0.00430716,-0.0150297,nan,nan,nan,-0.00932351,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00466174,0.138268,0.0225023,0.000658336,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0225633,0.0070759,-0.000183099,0.00199626,0,0.00200187,1.8689e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.436071,-0.000188136,-0.0264367,0.0401902,0.0154109,0.00134014,-0.00790766,-0.0346256,-0.0056637,-0.00959154,-0.0066117,-0.00372033,-0.0144421,nan,nan,nan,-0.00959154,nan,nan,nan,0,0,100,0,0.999988,-0,0,-0.00479575,0.138642,0.0227777,0.000401561,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0196919,0.000656109,0.000162244,0.000926665,0.00107334,0.002,2.87999e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.4466,-5.95758e-05,-0.0263483,0.0402657,0.0153589,0.00227747,-0.00757529,-0.0346602,-0.00567034,-0.00968959,-0.00411792,-0.000428049,-0.0107547,nan,nan,nan,-0.00959154,nan,nan,nan,0,0,100,0,0.999988,-0,0,-0.00479575,0.138521,0.0223437,0.000165694,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0237796,0.0054287,0.000558785,0.00199868,1.32492e-06,0.002,6.06249e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.466269,0.000220775,-0.0261454,0.0404002,0.0175371,0.00433492,-0.0078609,-0.0346701,-0.00569551,-0.00960313,0.00355502,-0.0115202,0.00418005,nan,nan,nan,-0.0096423,nan,nan,nan,0,0,100,0,0.999988,-0,0,-0.00482113,0.138487,0.0227306,0.000230436,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0191787,0.00364052,0.000428292,0.00199927,7.34024e-07,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.477752,0.00072896,-0.0257759,0.0405982,0.0196613,0.00705825,-0.00572045,-0.0345784,-0.00573266,-0.00931017,0.000294369,0.000345486,0.0101235,nan,nan,nan,-0.0096423,nan,nan,nan,0,0,100,0,0.999988,-0,0,-0.00482113,0.138305,0.0229338,2.80468e-05,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0191787,0.00364052,0.000428292,0.00199927,7.34024e-07,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.491466,0.00089764,-0.0256474,0.0406656,0.0205082,0.00718087,-0.00583783,-0.0346903,-0.00585558,-0.00920822,-0.0125089,-0.0140729,0.0109937,nan,nan,nan,-0.00920822,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00460409,0.138753,0.0234258,-1.04812e-06,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0226954,0.00320725,-0.000250162,0.00199882,0,0.00200059,5.91602e-07,nan,nan,nan,nan,nan,nan,nan,nan
0.503232,0.00107402,-0.0255177,0.0407316,0.0210543,0.00740888,-0.00544791,-0.0346761,-0.00588162,-0.0092134,0.00141556,-0.00296608,-0.000504372,nan,nan,nan,-0.00920822,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00460409,0.138696,0.023527,0.000300019,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0194155,0.00301246,-0.000496587,0.00199895,0,0.00200053,5.27214e-07,nan,nan,nan,nan,nan,nan,nan,nan
0.517475,0.00125342,-0.0253835,0.0407948,0.0215157,0.00864549,-0.00538922,-0.0346296,-0.00593956,-0.00921645,0.00501761,-0.00650924,-0.000389886,nan,nan,nan,-0.00921645,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00460821,0.138694,0.0238219,0.000371187,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0208652,0.00435351,-0.000432734,0.00199806,0,0.00200097,9.69749e-07,nan,nan,nan,nan,nan,nan,nan,nan
0.525724,0.00144506,-0.025242,0.0408543,0.02343,0.00939498,-0.00563724,-0.0347255,-0.00594024,-0.00928583,-0.0108793,0.000122323,-0.0075541,nan,nan,nan,-0.00921645,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00460821,0.138906,0.023924,0.000502906,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.02319,0.00382617,-0.00022851,0.00199841,0,0.0020008,7.96073e-07,nan,nan,nan,nan,nan,nan,nan,nan
0.54355,0.00185127,-0.0249402,0.0409613,0.0243241,0.0105485,-0.00520443,-0.0345707,-0.00610087,-0.00949252,0.0105866,-0.00292396,-0.0100086,nan,nan,nan,-0.00940169,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00470083,0.138464,0.0246347,0.000342786,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0164704,0.00493475,8.28334e-05,0.00199884,1.16164e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
