control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11,rate_ctrl_status_timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
0.540302,-0.0917628,0.0633118,-0.944391,-0.00237705,-0.0344064,-0.04767,-0.0285619,-0.0236112,0.00288624,-0.00955956,0.00694897,0.00541083,0,0,-1,0.00176152,0.0871747,-0.0601462,-0.0556093,0.265898,-0.261374,-0.0376623,0,0.999819,-0.0133287,-0.0135404,0.000700086,-0.00231175,-0.00473127,-0.00341118,0,0,-0.482083,0,0,-1,0.00176152,StepHold,,0.479035,1,5,0.785398,0,0,0,0,0,-0.482083,0.0156515,0.209964,0.0925962,0.711926,0.43739,0.548638,0.230379,nan,nan,nan,nan,nan,nan,nan,nan,1782374409979780,0.0133862,0.209216,0.0933855
0.550126,-0.0913478,0.0632931,-0.944655,-0.00322803,-0.0326406,-0.0476654,-0.028726,-0.023786,0.00310356,-0.0183013,-0.0194653,0.0247018,0,0,-1,0.00176152,0.0871747,-0.0601462,-0.0556093,0.265898,-0.261374,-0.0376623,0,0.999819,-0.0133287,-0.0135404,0.000700086,0.00802438,-0.0129478,-0.00400905,0,0,-0.481151,0,0,-1,0.00176152,StepHold,,0.479035,1,5,0.785398,0,0,0,0,0,-0.481151,0.015261,0.204451,0.0923521,0.707128,0.439835,0.543778,0.233862,nan,nan,nan,nan,nan,nan,nan,nan,1782374409988756,0.0133854,0.209191,0.0933717
0.566026,-0.0905328,0.0631904,-0.945192,0.000647641,-0.0214892,-0.0415158,-0.0285867,-0.0235809,0.00321228,0.0170547,0.0152109,-0.00100771,0,0,-1,0.00176152,0.0871747,-0.0601462,-0.0556093,0.265898,-0.261374,-0.0376623,0,0.999819,-0.0133287,-0.0135404,0.000700086,-0.00350001,-0.00577746,-0.00418003,0,0,-0.481984,0,0,-1,0.00176152,StepHold,,0.478968,1,5,0.785398,0,0,0,0,0,-0.481984,0.00963341,0.206026,0.091834,0.712536,0.435057,0.542262,0.23808,nan,nan,nan,nan,nan,nan,nan,nan,1782374410009710,0.0134007,0.20911,0.0933375
0.577292,-0.0901236,0.0631857,-0.945426,0.00350589,-0.0300281,-0.0410234,-0.0286209,-0.0234927,0.00325179,-0.00447896,0.0105255,0.00599965,0,0,-1,0.00176152,0.0856174,-0.0600264,-0.0545736,0.2167,-0.265308,-0.058096,0,0.999847,-0.0135292,-0.011034,0.000731374,0.00521842,0.00464709,-0.00416326,0,0,-0.48223,0,0,-1,0.00176152,StepHold,,0.479082,1,5,0.785398,0,0,0,0,0,-0.482309,0.0118463,0.210166,0.0917247,0.714114,0.433909,0.547187,0.234024,nan,nan,nan,nan,nan,nan,nan,nan,1782374410018696,0.0133536,0.209068,0.0933261
0.59487,-0.0889011,0.0630741,-0.946168,0.00849945,-0.0183113,-0.0409459,-0.027922,-0.0228367,0.00313102,0.0416005,0.00438414,-0.0114058,0,0,-1,0.00176152,0.0844561,-0.0599204,-0.0538319,0.194493,-0.345235,-0.0556824,0,0.999796,-0.0175982,-0.00989786,0.000706544,-0.0266245,0.0129298,-0.00355304,0,0,-0.481988,0,0,-1,0.00176152,StepHold,,0.479082,1,5,0.785398,0,0,0,0,0,-0.48223,0.017866,0.207026,0.0917124,0.707546,0.440296,0.549157,0.23192,nan,nan,nan,nan,nan,nan,nan,nan,1782374410029164,0.0133309,0.209047,0.0933171
0.609702,-0.0885315,0.0630695,-0.946447,3.47911e-05,-0.0339124,-0.0397231,-0.0276768,-0.0224874,0.00305784,0.0265208,0.0400726,-0.00585889,0,0,-1,0.00176152,0.0844561,-0.0599204,-0.0538319,0.194493,-0.345235,-0.0556824,0,0.999796,-0.0175982,-0.00989786,0.000706544,-0.0283889,0.0119825,-0.00389011,0,0,-0.482233,0,0,-1,0.00176152,StepHold,,0.47912,1,5,0.785398,0,0,0,0,0,-0.482233,0.00685401,0.205793,0.0919823,0.714734,0.433654,0.540233,0.240312,nan,nan,nan,nan,nan,nan,nan,nan,1782374410051614,0.0132638,0.208979,0.0933116
0.627155,-0.0878045,0.0630615,-0.946988,0.00533825,-0.0175435,-0.0444179,-0.0274739,-0.0218828,0.0030417,0.0150281,0.0292631,-0.000455659,0,0,-1,0.00176152,0.0844561,-0.0599204,-0.0538319,0.194493,-0.345235,-0.0556824,0,0.999796,-0.0175982,-0.00989786,0.000706544,0.0189579,-0.0179004,-0.00389888,0,0,-0.481794,0,0,-1,0.00176152,StepHold,,0.479148,1,5,0.785398,0,0,0,0,0,-0.482328,0.0144846,0.20401,0.0922314,0.708421,0.440654,0.544214,0.236022,nan,nan,nan,nan,nan,nan,nan,nan,1782374410068171,0.0131724,0.208862,0.0933116
0.646573,-0.0870762,0.0630368,-0.947607,0.00075486,-0.0288356,-0.0446955,-0.0272629,-0.0213396,0.00273361,0.00603644,0.0287203,-0.00868577,0,0,-1,0.00176152,0.083063,-0.0599198,-0.0527132,0.236105,-0.282296,-0.0414776,0,0.999824,-0.0143939,-0.0120214,0.000707594,-0.00544522,-0.00992297,-0.00338948,0,0,-0.481464,0,0,-1,0.00176152,StepHold,,0.479082,1,5,0.785398,0,0,0,0,0,-0.481464,0.0101101,0.204877,0.0926859,0.711718,0.436539,0.540416,0.237183,nan,nan,nan,nan,nan,nan,nan,nan,1782374410089033,0.0130976,0.20868,0.0933207
0.653828,-0.086644,0.0630943,-0.947871,-0.00167312,-0.0296615,-0.044526,-0.0273701,-0.0210635,0.00271666,-0.0127086,0.0316171,6.01417e-05,0,0,-1,0.00176152,0.083063,-0.0599198,-0.0527132,0.236105,-0.282296,-0.0414776,0,0.999824,-0.0143939,-0.0120214,0.000707594,0.00664945,-0.0184604,-0.00301743,0,0,-0.481192,0,0,-1,0.00176152,StepHold,,0.479087,1,5,0.785398,0,0,0,0,0,-0.481464,0.0101101,0.204877,0.0926859,0.711718,0.436539,0.540416,0.237183,nan,nan,nan,nan,nan,nan,nan,nan,1782374410089033,0.0130976,0.20868,0.0933207
0.670107,-0.0857335,0.0632713,-0.948404,0.00773092,-0.0138265,-0.0406601,-0.0274618,-0.0205771,0.00235471,0.00110277,0.0327466,-0.0253695,0,0,-1,0.00176152,0.0823118,-0.0599396,-0.0521286,0.267055,-0.248642,-0.036205,0,0.999827,-0.0126812,-0.0136009,0.000708079,-0.021526,-0.0134832,-0.00207383,0,0,-0.481481,0,0,-1,0.00176152,StepHold,,0.479121,1,5,0.785398,0,0,0,0,0,-0.481192,0.0182513,0.203445,0.0929658,0.704957,0.443316,0.54461,0.231887,nan,nan,nan,nan,nan,nan,nan,nan,1782374410099515,0.0130789,0.208564,0.0933294
0.688826,-0.084823,0.0634528,-0.949024,0.00492971,-0.0232336,-0.0460885,-0.0277755,-0.019985,0.00207099,-0.0216713,0.0386658,-0.0117821,0,0,-1,0.00176152,0.0814468,-0.0601077,-0.0515959,0.192326,-0.35888,-0.0483181,0,0.999827,-0.0126812,-0.0136009,0.000708079,-0.00255845,-0.00975258,-0.000638204,0,0,-0.480677,0,0,-1,0.00176152,StepHold,,0.479092,1,5,0.785398,0,0,0,0,0,-0.481504,0.0136492,0.204956,0.0941306,0.710756,0.44047,0.541571,0.233221,nan,nan,nan,nan,nan,nan,nan,nan,1782374410139916,0.0130792,0.208222,0.0933797
0.699934,-0.0844029,0.0635183,-0.949334,0.00626573,-0.0105118,-0.0455197,-0.0276012,-0.0198488,0.0019378,0.0184166,0.0164589,-0.0131797,0,0,-1,0.00176152,0.0801828,-0.0603424,-0.0506665,0.211885,-0.370892,-0.0269174,0,0.999763,-0.0189045,-0.0107829,0.000676869,-0.00255845,-0.00975258,-0.000638204,0,0,-0.480677,0,0,-1,0.00176152,StepHold,,0.479092,1,5,0.785398,0,0,0,0,0,-0.480677,0.01641,0.209509,0.0943574,0.711423,0.438602,0.545688,0.226996,nan,nan,nan,nan,nan,nan,nan,nan,1782374410139916,0.0130792,0.208222,0.0933797
0.707556,-0.084021,0.0635936,-0.949656,0.0039629,-0.0162555,-0.0447418,-0.0275672,-0.0198023,0.00173554,0.00257613,0.00656854,-0.0211063,0,0,-1,0.00176152,0.0801828,-0.0603424,-0.0506665,0.211885,-0.370892,-0.0269174,0,0.999763,-0.0189045,-0.0107829,0.000676869,-0.0395223,-0.00675558,-0.000266295,0,0,-0.480875,0,0,-1,0.00176152,StepHold,,0.47912,1,5,0.785398,0,0,0,0,0,-0.480677,0.01641,0.209509,0.0943574,0.711423,0.438602,0.545688,0.226996,nan,nan,nan,nan,nan,nan,nan,nan,1782374410148896,0.0130874,0.208164,0.0933927
0.725045,-0.083635,0.0637231,-0.949978,0.00027446,-0.023319,-0.0464557,-0.0277757,-0.019496,0.00153982,-0.0244042,0.0354547,-0.0196075,0,0,-1,0.00176152,0.0794533,-0.0605369,-0.0500215,0.257977,-0.256206,-0.0209658,0,0.999828,-0.0130655,-0.0131372,0.000708932,0.00647572,-0.0263108,0.000250879,0,0,-0.48045,0,0,-1,0.00176152,StepHold,,0.47912,1,5,0.785398,0,0,0,0,0,-0.48045,0.01996,0.198793,0.0948722,0.701622,0.448978,0.539882,0.231317,nan,nan,nan,nan,nan,nan,nan,nan,1782374410169850,0.0130147,0.208033,0.0934259
0.728674,-0.0832411,0.0638206,-0.950285,0.00459897,-0.0236246,-0.0458087,-0.0280338,-0.0192628,0.00143951,-0.0296987,0.0270064,-0.00923695,0,0,-1,0.00176152,0.0794533,-0.0605369,-0.0500215,0.257977,-0.256206,-0.0209658,0,0.999828,-0.0130655,-0.0131372,0.000708932,0.00647572,-0.0263108,0.000250879,0,0,-0.48045,0,0,-1,0.00176152,StepHold,,0.47912,1,5,0.785398,0,0,0,0,0,-0.48045,0.01996,0.198793,0.0948722,0.701622,0.448978,0.539882,0.231317,nan,nan,nan,nan,nan,nan,nan,nan,1782374410169850,0.0130147,0.208033,0.0934259
0.745229,-0.0828373,0.0639106,-0.95058,0.00378001,-0.0128593,-0.0441387,-0.0280642,-0.019231,0.00127574,-0.00443216,0.00475227,-0.0168734,0,0,-1,0.00176152,0.0786954,-0.0607151,-0.0494199,0.228137,-0.342414,-0.0270951,0,0.99978,-0.0174549,-0.0116125,0.000677974,0.00647572,-0.0263108,0.000250879,0,0,-0.48045,0,0,-1,0.00176152,StepHold,,0.479108,1,5,0.785398,0,0,0,0,0,-0.480479,0.0228144,0.209186,0.0950917,0.707202,0.443896,0.549056,0.221763,nan,nan,nan,nan,nan,nan,nan,nan,1782374410178832,0.0130512,0.207973,0.0934416
0.758928,-0.0814931,0.0643621,-0.95143,0.00142899,-0.0247417,-0.0388089,-0.0286108,-0.0195096,0.000770139,-0.0217971,0.00424301,-0.00852418,0,0,-1,0.00176152,0.0778615,-0.0609945,-0.0488194,0.226487,-0.29552,-0.0347596,0,0.99982,-0.0150673,-0.0115307,0.000706914,-0.00730826,-0.0151293,0.00240795,0,0,-0.481233,0,0,-1,0.00176152,StepHold,,0.479108,1,5,0.785398,0,0,0,0,0,-0.480884,0.0150885,0.204581,0.0953591,0.710081,0.442362,0.540476,0.230619,nan,nan,nan,nan,nan,nan,nan,nan,1782374410189312,0.0130596,0.207911,0.0934617
0.768563,-0.081021,0.0645385,-0.951682,0.00897564,-0.00703363,-0.0395745,-0.0287549,-0.0197243,0.000538666,-0.0173614,-0.0222782,-0.0250996,0,0,-1,0.00176152,0.0778615,-0.0609945,-0.0488194,0.226487,-0.29552,-0.0347596,0,0.99982,-0.0150673,-0.0115307,0.000706914,0.01736,-0.0236316,0.0030007,0,0,-0.481646,0,0,-1,0.00176152,StepHold,,0.479227,1,5,0.785398,0,0,0,0,0,-0.481233,0.0159481,0.208083,0.0958492,0.712788,0.441332,0.543417,0.227395,nan,nan,nan,nan,nan,nan,nan,nan,1782374410208785,0.0130601,0.207888,0.0935021
0.787818,-0.0805479,0.0647326,-0.951961,0.0128199,-0.00279703,-0.0380327,-0.0289119,-0.0199448,0.000282241,-0.0187482,-0.0227549,-0.0277861,0,0,-1,0.00176152,0.0765205,-0.0614959,-0.0480388,0.1667,-0.391809,-0.0441984,0,0.999764,-0.0199679,-0.0084788,0.000711495,-0.0437075,0.0112639,0.00435997,0,0,-0.48187,0,0,-1,0.00176152,StepHold,,0.479227,1,5,0.785398,0,0,0,0,0,-0.481604,0.0157932,0.210403,0.0964259,0.715484,0.440529,0.544741,0.225659,nan,nan,nan,nan,nan,nan,nan,nan,1782374410229749,0.0131106,0.207912,0.0935527
0.792507,-0.0801005,0.0648904,-0.952245,0.00489401,-0.0146391,-0.038744,-0.0289756,-0.0200681,0.000112037,-0.00828713,-0.012401,-0.0181505,0,0,-1,0.00176152,0.0765205,-0.0614959,-0.0480388,0.1667,-0.391809,-0.0441984,0,0.999764,-0.0199679,-0.0084788,0.000711495,-0.0437075,0.0112639,0.00435997,0,0,-0.48187,0,0,-1,0.00176152,StepHold,,0.479251,1,5,0.785398,0,0,0,0,0,-0.481604,0.0157932,0.210403,0.0964259,0.715484,0.440529,0.544741,0.225659,nan,nan,nan,nan,nan,nan,nan,nan,1782374410229749,0.0131106,0.207912,0.0935527
0.804014,-0.0796225,0.0650914,-0.952589,0.00965076,-0.00624405,-0.0422125,-0.029231,-0.0202573,-7.30197e-06,-0.0294654,-0.0198635,-0.0126454,0,0,-1,0.00176152,0.0760954,-0.0616459,-0.0477546,0.234286,-0.288415,-0.0405162,0,0.99982,-0.0147052,-0.0119281,0.000705229,-0.00195156,-0.0144669,0.00442101,0,0,-0.481576,0,0,-1,0.00176152,StepHold,,0.479251,1,5,0.785398,0,0,0,0,0,-0.48187,0.00701141,0.219142,0.0966095,0.728324,0.42859,0.544791,0.225775,nan,nan,nan,nan,nan,nan,nan,nan,1782374410238700,0.0130621,0.207975,0.0935734
0.820846,-0.0783405,0.0656267,-0.953409,0.00470564,-0.0134652,-0.0391792,-0.0301042,-0.0209599,-0.000414343,-0.0532051,-0.00172813,-0.00629778,0,0,-1,0.00176152,0.074834,-0.062155,-0.0468567,0.23467,-0.269641,-0.0511326,0,0.999834,-0.0137494,-0.0119488,0.000716337,0.0105291,-0.0119045,0.0058531,0,0,-0.482046,0,0,-1,0.00176152,StepHold,,0.479251,1,5,0.785398,0,0,0,0,0,-0.481576,0.0229547,0.210129,0.0967937,0.710567,0.446128,0.549217,0.220394,nan,nan,nan,nan,nan,nan,nan,nan,1782374410249190,0.013103,0.208012,0.0935972
0.828979,-0.0779013,0.0658212,-0.953698,0.00591496,-0.0110403,-0.0427002,-0.0306096,-0.0213625,-0.000383295,-0.0571882,-0.0443987,0.0032411,0,0,-1,0.00176152,0.074834,-0.062155,-0.0468567,0.23467,-0.269641,-0.0511326,0,0.999834,-0.0137494,-0.0119488,0.000716337,0.0105291,-0.0119045,0.0058531,0,0,-0.482046,0,0,-1,0.00176152,StepHold,,0.479173,1,5,0.785398,0,0,0,0,0,-0.482046,0.0191738,0.20451,0.0969446,0.709887,0.448048,0.54289,0.227357,nan,nan,nan,nan,nan,nan,nan,nan,1782374410270176,0.013171,0.208126,0.0936374
0.841312,-0.077479,0.0659918,-0.953999,0.00260086,-0.00588479,-0.0395038,-0.0307754,-0.0215498,-0.000413837,-0.0191959,-0.0200217,-0.00294794,0,0,-1,0.00176152,0.0740062,-0.0625301,-0.0463025,0.221934,-0.311809,-0.0223299,0,0.99981,-0.0158965,-0.0112978,0.000701072,0.00402996,-0.0102366,0.00579064,0,0,-0.481299,0,0,-1,0.00176152,StepHold,,0.479173,1,5,0.785398,0,0,0,0,0,-0.481299,0.0257191,0.214767,0.0969174,0.711738,0.444649,0.554049,0.21476,nan,nan,nan,nan,nan,nan,nan,nan,1782374410279111,0.0132546,0.208149,0.0936511
0.847816,-0.0769733,0.0662432,-0.954275,0.00629846,-0.00301571,-0.0383283,-0.0309786,-0.0218953,-0.000476223,-0.0234257,-0.0375479,-0.00707547,0,0,-1,0.00176152,0.0740062,-0.0625301,-0.0463025,0.221934,-0.311809,-0.0223299,0,0.99981,-0.0158965,-0.0112978,0.000701072,-0.0189712,-0.0136754,0.00588901,0,0,-0.481236,0,0,-1,0.00176152,StepHold,,0.479197,1,5,0.785398,0,0,0,0,0,-0.481299,0.0257191,0.214767,0.0969174,0.711738,0.444649,0.554049,0.21476,nan,nan,nan,nan,nan,nan,nan,nan,1782374410279111,0.0132546,0.208149,0.0936511
0.864819,-0.0764516,0.0665346,-0.954536,0.00598033,-0.00676978,-0.0382238,-0.0314278,-0.0222686,-0.000469545,-0.0508477,-0.0406039,0.000762346,0,0,-1,0.00176152,0.072629,-0.0632078,-0.0454642,0.214793,-0.32775,-0.0355253,0,0.9998,-0.0167082,-0.0109331,0.000698014,-0.0183697,-0.0123134,0.00598055,0,0,-0.481236,0,0,-1,0.00176152,StepHold,,0.479197,1,5,0.785398,0,0,0,0,0,-0.481406,0.018239,0.2155,0.0964334,0.71717,0.438464,0.549869,0.220122,nan,nan,nan,nan,nan,nan,nan,nan,1782374410309044,0.0133827,0.208251,0.0936766
0.885494,-0.075377,0.0670927,-0.955055,0.0138669,0.00208552,-0.0367901,-0.0316386,-0.0225156,-0.000617904,-0.000663696,-0.0271444,-0.00886837,0,0,-1,0.00176152,0.0716081,-0.0637381,-0.0449447,0.158395,-0.392594,-0.0388201,0,0.999767,-0.0200087,-0.00805588,0.000719623,-0.00210426,0.0074023,0.00679627,0,0,-0.481437,0,0,-1,0.00176152,StepHold,,0.479223,1,5,0.785398,0,0,0,0,0,-0.481323,0.0104751,0.211717,0.0963886,0.719857,0.435521,0.541667,0.228246,nan,nan,nan,nan,nan,nan,nan,nan,1782374410319529,0.0134169,0.208306,0.0936892
0.905397,-0.0743658,0.0676514,-0.955605,0.0089777,-0.0119154,-0.0364939,-0.0319471,-0.0228702,-0.000744332,-0.0279063,-0.0148767,-0.00167819,0,0,-1,0.00176152,0.0706475,-0.0642688,-0.0443951,0.210011,-0.270839,-0.037812,0,0.999847,-0.0138111,-0.010693,0.000732986,0.016898,0.00746852,0.00714738,0,0,-0.48139,0,0,-1,0.00176152,StepHold,,0.479223,1,5,0.785398,0,0,0,0,0,-0.48139,0.0188366,0.208786,0.096343,0.711892,0.443528,0.54562,0.224519,nan,nan,nan,nan,nan,nan,nan,nan,1782374410349453,0.0134091,0.208563,0.0937273
0.915042,-0.0738246,0.0679642,-0.955907,0.0128947,0.00382104,-0.0350054,-0.0320005,-0.0229898,-0.000721766,-0.00664509,-0.0125223,0.00323554,0,0,-1,0.00176152,0.0706475,-0.0642688,-0.0443951,0.210011,-0.270839,-0.037812,0,0.999847,-0.0138111,-0.010693,0.000732986,-0.0324497,0.0197638,0.0074682,0,0,-0.481809,0,0,-1,0.00176152,StepHold,,0.479272,1,5,0.785398,0,0,0,0,0,-0.48139,0.0196189,0.206945,0.0961835,0.709878,0.445223,0.545031,0.225426,nan,nan,nan,nan,nan,nan,nan,nan,1782374410359981,0.0134846,0.208605,0.0937343
0.924954,-0.0728471,0.0685068,-0.956445,0.0098216,-0.00991302,-0.0373486,-0.0324316,-0.0230865,-0.000775734,-0.0398441,0.00422586,-0.00562502,0,0,-1,0.00176152,0.0696752,-0.0648138,-0.0438287,0.189246,-0.347024,-0.0469836,0,0.999797,-0.0176896,-0.00963055,0.000710378,-0.0324497,0.0197638,0.0074682,0,0,-0.481809,0,0,-1,0.00176152,StepHold,,0.479272,1,5,0.785398,0,0,0,0,0,-0.48139,0.0196189,0.206945,0.0961835,0.709878,0.445223,0.545031,0.225426,nan,nan,nan,nan,nan,nan,nan,nan,1782374410359981,0.0134846,0.208605,0.0937343
0.926569,-0.0723722,0.0687576,-0.956729,0.00614836,-0.00997758,-0.0382871,-0.0325954,-0.0230901,-0.000613187,-0.0185201,-0.000184011,0.0191359,0,0,-1,0.00176152,0.0696752,-0.0648138,-0.0438287,0.189246,-0.347024,-0.0469836,0,0.999797,-0.0176896,-0.00963055,0.000710378,-0.0324497,0.0197638,0.0074682,0,0,-0.481809,0,0,-1,0.00176152,StepHold,,0.479272,1,5,0.785398,0,0,0,0,0,-0.48139,0.0196189,0.206945,0.0961835,0.709878,0.445223,0.545031,0.225426,nan,nan,nan,nan,nan,nan,nan,nan,1782374410359981,0.0134846,0.208605,0.0937343
0.945492,-0.0718928,0.0690205,-0.957019,0.0107911,0.00120104,-0.0359348,-0.032825,-0.0229833,-0.000510452,-0.0259769,0.0123054,0.012847,0,0,-1,0.00176152,0.0687536,-0.0653198,-0.0432711,0.233019,-0.29037,-0.0269946,0,0.99982,-0.0148053,-0.011864,0.000704986,0.0129754,-0.0031608,0.00629357,0,0,-0.480901,0,0,-1,0.00176152,StepHold,,0.479236,1,5,0.785398,0,0,0,0,0,-0.480901,0.0192829,0.201681,0.0954832,0.705205,0.447519,0.541285,0.229595,nan,nan,nan,nan,nan,nan,nan,nan,1782374410389911,0.0136121,0.208616,0.0937381
0.951711,-0.0712597,0.0694199,-0.957259,0.0155705,0.00784517,-0.0334868,-0.0329731,-0.0228662,-0.000490153,-0.0170974,0.0137137,0.00367847,0,0,-1,0.00176152,0.0687536,-0.0653198,-0.0432711,0.233019,-0.29037,-0.0269946,0,0.99982,-0.0148053,-0.011864,0.000704986,0.0129754,-0.0031608,0.00629357,0,0,-0.480901,0,0,-1,0.00176152,StepHold,,0.479275,1,5,0.785398,0,0,0,0,0,-0.481416,0.0192829,0.201681,0.0954832,0.705205,0.447519,0.541285,0.229595,nan,nan,nan,nan,nan,nan,nan,nan,1782374410389911,0.0136121,0.208616,0.0937381
0.970171,-0.0706292,0.0698101,-0.957494,0.0134875,-0.00135469,-0.0341967,-0.0332012,-0.022543,-0.00041347,-0.0259862,0.0366063,0.0110056,0,0,-1,0.00176152,0.0676967,-0.0659489,-0.0427406,0.158542,-0.420054,-0.0426364,0,0.999738,-0.0214059,-0.00806197,0.000708255,-0.00506457,0.0146496,0.00647182,0,0,-0.481592,0,0,-1,0.00176152,StepHold,,0.479275,1,5,0.785398,0,0,0,0,0,-0.481905,0.0104565,0.19994,0.0949285,0.710664,0.442958,0.535371,0.238626,nan,nan,nan,nan,nan,nan,nan,nan,1782374410409320,0.0135951,0.208582,0.0937301
0.979958,-0.0694044,0.0705543,-0.958011,0.0142944,0.00754661,-0.0395715,-0.033468,-0.0218089,-0.000249501,-0.0133882,0.0422596,0.0104834,0,0,-1,0.00176152,0.0659342,-0.0670266,-0.0419888,0.172504,-0.412886,-0.0173633,0,0.99974,-0.0210408,-0.00877366,0.000696199,-0.00506457,0.0146496,0.00647182,0,0,-0.481592,0,0,-1,0.00176152,StepHold,,0.479275,1,5,0.785398,0,0,0,0,0,-0.481905,0.0104565,0.19994,0.0949285,0.710664,0.442958,0.535371,0.238626,nan,nan,nan,nan,nan,nan,nan,nan,1782374410409320,0.0135951,0.208582,0.0937301
0.993907,-0.068803,0.0709379,-0.958287,0.0183323,0.0116762,-0.0346648,-0.0333424,-0.0215872,-0.000226578,0.0131858,0.0256354,0.00461791,0,0,-1,0.00176152,0.0659342,-0.0670266,-0.0419888,0.172504,-0.412886,-0.0173633,0,0.99974,-0.0210408,-0.00877366,0.000696199,-0.0413209,0.026529,0.00592147,0,0,-0.481509,0,0,-1,0.00176152,StepHold,,0.479312,1,5,0.785398,0,0,0,0,0,-0.481509,0.00250385,0.208574,0.0942523,0.721322,0.430157,0.536131,0.238427,nan,nan,nan,nan,nan,nan,nan,nan,1782374410439257,0.013596,0.208464,0.0937161
1.00376,-0.067593,0.0716948,-0.958843,0.014415,-0.00734442,-0.0391439,-0.0334673,-0.0208844,-5.54939e-05,-0.00627609,0.0522949,0.0140621,0,0,-1,0.00176152,0.0647937,-0.0677509,-0.0414402,0.180849,-0.305185,-0.0331671,0,0.999836,-0.0155591,-0.00920467,0.000737513,0.00945838,0.0097655,0.00531007,0,0,-0.481251,0,0,-1,0.00176152,StepHold,,0.479312,1,5,0.785398,0,0,0,0,0,-0.481509,0.00250385,0.208574,0.0942523,0.721322,0.430157,0.536131,0.238427,nan,nan,nan,nan,nan,nan,nan,nan,1782374410439257,0.013596,0.208464,0.0937161
1.00983,-0.0669352,0.0720833,-0.959144,0.0274964,0.0158759,-0.0432351,-0.0333266,-0.0207943,2.59273e-05,0.0151364,0.0107642,0.0106052,0,0,-1,0.00176152,0.0647937,-0.0677509,-0.0414402,0.180849,-0.305185,-0.0331671,0,0.999836,-0.0155591,-0.00920467,0.000737513,0.00945838,0.0097655,0.00531007,0,0,-0.481251,0,0,-1,0.00176152,StepHold,,0.479256,1,5,0.785398,0,0,0,0,0,-0.481509,0.00250385,0.208574,0.0942523,0.721322,0.430157,0.536131,0.238427,nan,nan,nan,nan,nan,nan,nan,nan,1782374410439257,0.013596,0.208464,0.0937161
1.03102,-0.0656016,0.0729537,-0.959853,0.0232898,0.00444581,-0.0452116,-0.0333204,-0.0205498,0.000149343,0.000253449,0.00651156,0.0120846,0,0,-1,0.00176152,0.0635884,-0.0684791,-0.0408556,0.0858594,-0.468495,0.000658484,0,0.999705,-0.0238688,-0.00435517,0.000777001,-0.035592,0.0398648,0.00557206,0,0,-0.479224,0,0,-1,0.00176152,StepHold,,0.47917,1,5,0.785398,0,0,0,0,0,-0.479224,0.00590606,0.211651,0.093693,0.718248,0.427542,0.538987,0.23212,nan,nan,nan,nan,nan,nan,nan,nan,1782374410479714,0.0134143,0.208481,0.0936983
1.04122,-0.0649596,0.0733751,-0.960215,0.022622,0.00770205,-0.0459448,-0.0334126,-0.0205442,0.000335128,-0.0105926,0.000849281,0.0217583,0,0,-1,0.00176152,0.0623215,-0.069306,-0.0401469,0.144768,-0.354914,0.0108759,0,0.999809,-0.0180909,-0.00736343,0.000747594,-0.035592,0.0398648,0.00557206,0,0,-0.479224,0,0,-1,0.00176152,StepHold,,0.47917,1,5,0.785398,0,0,0,0,0,-0.479224,0.00590606,0.211651,0.093693,0.718248,0.427542,0.538987,0.23212,nan,nan,nan,nan,nan,nan,nan,nan,1782374410479714,0.0134143,0.208481,0.0936983
1.05608,-0.0641149,0.0739188,-0.960556,0.0279687,0.0168846,-0.042893,-0.0335643,-0.0204899,0.000370056,-0.0174467,0.0067641,0.00509373,0,0,-1,0.00176152,0.0623215,-0.069306,-0.0401469,0.144768,-0.354914,0.0108759,0,0.999809,-0.0180909,-0.00736343,0.000747594,-0.0468804,0.0337792,0.00488041,0,0,-0.479465,0,0,-1,0.00176152,StepHold,,0.479193,1,5,0.785398,0,0,0,0,0,-0.478832,0.016585,0.207686,0.0935138,0.707322,0.437326,0.543523,0.227158,nan,nan,nan,nan,nan,nan,nan,nan,1782374410499129,0.0133807,0.20852,0.0936901
