control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11
0.272514,0.00588276,-0.00150348,0.0293381,0.00692615,0.00689509,-0.0114964,-0.0232038,-0.0429544,-0.000389673,-0.00446906,0.0279265,-0.00570053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927678,0.171806,0.00155183,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0135605,0.0256907,-0.000309331,0.00198398,0,0.00200801,8.01199e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.27938,0.00592513,-0.00136504,0.0292682,0.00998331,0.00617733,-0.0122514,-0.0231597,-0.0432544,-0.00055822,0.00392574,-0.0330421,-0.0196142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927678,0.171806,0.00155183,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0147531,0.0214543,-0.000310199,0.00198677,0,0.00200661,6.61668e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.293264,0.00598121,-0.00120874,0.0291901,0.010467,0.00877841,-0.0122768,-0.0231555,-0.0430836,-0.000729436,-0.000529001,0.0193872,-0.0186929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0925785,0.17232,0.00187579,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0134228,0.0211874,0.000513232,0.00199347,6.52658e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.301332,0.00605265,-0.00103414,0.0291552,0.0129192,0.00903655,-0.0131226,-0.0231792,-0.043243,-0.0008737,-0.00350191,-0.017443,-0.0165475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0925785,0.17232,0.00187579,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0161269,0.0329098,0.00092681,0.0019896,1.03944e-05,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.312868,0.00612716,-0.000840612,0.0291199,0.0126274,0.0109826,-0.011565,-0.0232001,-0.0432167,-0.000934232,-0.00281908,0.00300742,-0.00657339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927893,0.172925,0.00147323,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0161269,0.0329098,0.00092681,0.0019896,1.03944e-05,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.323065,0.00621338,-0.000651025,0.0290937,0.0144949,0.0118667,-0.01217,-0.0231645,-0.0433281,-0.000977013,0.00357019,-0.0124161,-0.00501343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927893,0.172925,0.00147323,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0127948,0.027977,0.00109739,0.00199123,8.76886e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.331192,0.00630873,-0.000442328,0.029063,0.0158761,0.0135661,-0.0124828,-0.0232138,-0.0433456,-0.000890948,-0.00525353,-0.00224018,0.00958555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0929259,0.173538,0.00117582,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0127948,0.027977,0.00109739,0.00199123,8.76886e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.338055,0.00641927,-0.000230622,0.0290285,0.0159957,0.0146917,-0.0124363,-0.0232378,-0.043413,-0.000733486,-0.00209637,-0.00798116,0.0173983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0929259,0.173538,0.00117582,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0154272,0.026781,0.000890695,0.00199163,8.37532e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.35356,0.00653073,-2.12424e-06,0.0289929,0.0176026,0.016249,-0.0124281,-0.0232266,-0.0434371,-0.000597506,0.00172923,-0.0031115,0.0151233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0929812,0.174001,0.00117265,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0143985,0.0289088,-3.59429e-05,0.00198185,0,0.00200907,9.07768e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.358297,0.00677871,0.000463084,0.028922,0.018837,0.0177491,-0.0123897,-0.0232874,-0.0434663,-0.000298579,-0.000567545,0.000719632,0.0158767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0929812,0.174001,0.00117265,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0143985,0.0289088,-3.59429e-05,0.00198185,0,0.00200907,9.07768e-06,nan,nan,nan,nan,nan,nan,nan,nan
