timestamp_us,yaw_err,pitch_err,roll_err,curr_yaw,curr_pitch,curr_roll,target_yaw,target_pitch,target_roll,att_0,att_1,att_2,U1,U2,U3,U4,n0,n1,n2,n3
27643909969,-0.00497746,0.00171337,0.00215987,0.00497746,-0.00171337,-0.00215987,0,0,0,0.00755593,0.00600757,-0.00497748,2.88628,0.000632719,0.000503062,-0.000416805,0.721718,0.721991,0.721215,0.721359
27643918025,-0.00501351,0.00013075,0.00161491,0.00501351,-0.00013075,-0.00161491,0,0,0,0.00564824,0.000446151,-0.00501353,2.88628,0.000472973,3.73599e-05,-0.000419823,0.721485,0.721912,0.721447,0.721439
27643980918,-0.00505318,0.00154437,0.000885245,0.00505318,-0.00154437,-0.000885245,0,0,0,0.00309307,0.00541555,-0.0050532,2.88628,0.000259007,0.000453488,-0.000423145,0.721692,0.721806,0.721238,0.721547
27643988721,-0.00508873,-6.65841e-05,0.000661531,0.00508873,6.65841e-05,-0.000661531,0,0,0,0.00231374,-0.000244724,-0.00508875,2.88628,0.000193748,-2.04927e-05,-0.000426122,0.721454,0.721774,0.721475,0.721581
27643996699,-0.00512809,0.00151638,0.00082358,0.00512809,-0.00151638,-0.00082358,0,0,0,0.00288371,0.0053188,-0.00512811,2.88628,0.000241476,0.000445386,-0.000429418,0.721686,0.721799,0.721241,0.721558
27644004502,-0.00516365,-2.95749e-05,0.000400846,0.00516365,2.95749e-05,-0.000400846,0,0,0,0.0013999,-0.00011472,-0.00516367,2.88628,0.000117225,-9.60645e-06,-0.000432396,0.721458,0.721738,0.721468,0.72162
27644012528,-0.00519959,0.000248292,0.0019281,0.00519959,-0.000248292,-0.0019281,0,0,0,0.00675941,0.000871037,-0.0051996,2.88628,0.00056602,7.2939e-05,-0.000435405,0.721499,0.721963,0.721426,0.721397
27644020568,-0.0052337,-0.000567603,0.00324834,0.0052337,0.000567603,-0.00324834,0,0,0,0.0113788,-0.00199253,-0.00523371,2.88628,0.000952836,-0.00016685,-0.000438261,0.721378,0.722157,0.721545,0.721204
27644028612,-0.0052728,0.000802491,0.00234494,0.0052728,-0.000802491,-0.00234494,0,0,0,0.00820075,0.00281865,-0.00527282,2.88628,0.000686715,0.000236029,-0.000441536,0.721579,0.722025,0.721343,0.721338
27644036518,-0.00531118,0.00238972,0.00205856,0.00531118,-0.00238972,-0.00205856,0,0,0,0.00720288,0.00837553,-0.0053112,2.88628,0.000603155,0.00070135,-0.00044475,0.72181,0.721984,0.721109,0.721381
27644044597,-0.00534642,0.00105849,0.00289469,0.00534642,-0.00105849,-0.00289469,0,0,0,0.0101375,0.00369505,-0.00534644,2.88628,0.000848892,0.000309417,-0.000447701,0.721614,0.722107,0.721304,0.721258
27644052337,-0.00538323,0.00227072,0.00180193,0.00538323,-0.00227072,-0.00180193,0,0,0,0.00629882,0.0079563,-0.00538324,2.88628,0.000527451,0.000666245,-0.000450783,0.721791,0.721947,0.721125,0.72142
27644060368,-0.00541711,0.000692059,0.00209656,0.00541711,-0.000692059,-0.00209656,0,0,0,0.00734009,0.00241076,-0.00541712,2.88628,0.000614645,0.000201873,-0.000453619,0.721558,0.721992,0.721357,0.721377
27644118285,-0.00545328,0.00071084,0.000419299,0.00545328,-0.00071084,-0.000419299,0,0,0,0.00145539,0.00248808,-0.0054533,2.88628,0.000121871,0.000208347,-0.000456648,0.721561,0.721746,0.721353,0.721624
