time,e0,e1,e2,e3,wx,wy,wz,x,y,z,xp,yp,zp,input1,input2,input3,input4
8.28,0.999722,-0.0167298,-0.0117832,-0.0117308,0.00310274,0.00206785,-0.001061,-0.000917133,0.00092598,0.0368001,0.00751628,-0.0135554,0.000870352,39.0651,0.00656864,0.0123992,0.0154055
8.3,0.999722,-0.0167177,-0.011789,-0.0117242,0.00534334,-0.00651717,0.00729916,-0.000883295,0.000867065,0.0369562,0.00718911,-0.0133477,0.000935031,38.8863,0.0170058,0.00418528,0.126811
8.32,0.999722,-0.0167194,-0.0117796,-0.0117237,0.00517964,-0.0040958,0.000991448,-0.000897493,0.000897846,0.0371273,0.00691451,-0.0134383,0.00117931,40.215,-0.00877217,-0.0225616,0.0657163
8.34,0.999722,-0.0167307,-0.0117762,-0.011725,0.00619418,-0.00842868,0.000426456,-0.000902624,0.000918968,0.0372936,0.00713773,-0.0128772,0.00152528,39.8488,-0.00389195,0.0178832,0.0721511
8.36,0.999722,-0.0167145,-0.011761,-0.0117164,0.00679629,-0.00134623,-0.0018927,-0.000899163,0.000934888,0.0374541,0.0073238,-0.0130266,0.00200198,41.3106,-0.00196268,-0.00536065,0.163896
8.38,0.999723,-0.0167076,-0.0117725,-0.0117045,0.00140768,-0.00208122,0.00444119,-0.000862096,0.000904757,0.0376857,0.00747709,-0.0132264,0.00132943,39.0749,-0.00376404,0.010678,0.219431
8.4,0.999722,-0.0167158,-0.0117672,-0.011713,-0.0046646,-0.000942677,-0.00210381,-0.00086212,0.000907386,0.0378289,0.00725982,-0.0130878,0.000982712,39.8104,0.0179459,-0.0127948,0.124188
8.42,0.999722,-0.0167227,-0.0117734,-0.0117359,-0.00392642,-0.00385812,-0.00620066,-0.000882901,0.000966592,0.0379592,0.00725482,-0.0131679,0.00103336,41.9433,0.0102354,0.00666433,0.128563
8.44,0.999722,-0.0167248,-0.0117673,-0.0117241,0.00313767,-0.000908554,0.00562202,-0.000895311,0.00101109,0.0380835,0.00718705,-0.0131302,0.00130037,39.8466,0.0328911,0.00286074,0.177376
8.46,0.999722,-0.016749,-0.0117611,-0.011731,-0.00502039,-0.00202651,0.000553218,-0.000902971,0.00106193,0.0382485,0.007403,-0.0125315,0.00131755,39.0037,0.00132485,0.00772817,0.0864774
8.48,0.999722,-0.0167415,-0.0117473,-0.0117295,-0.00692256,0.00153114,0.00248951,-0.000891585,0.00105934,0.0383478,0.00736325,-0.0126597,0.000219599,39.0103,0.0199587,-0.0103885,0.0837622
8.5,0.999722,-0.0167212,-0.011755,-0.0117364,-0.0023888,-0.00281855,-0.0032428,-0.000889541,0.00106472,0.0384393,0.00707217,-0.0125267,0.00020427,42.0259,-0.00525393,-0.0142631,0.212593
8.52,0.999722,-0.0167226,-0.011762,-0.011745,-0.00625187,-0.00456682,0.000447215,-0.000881303,0.00106222,0.0385245,0.0072833,-0.0123587,1.4903e-05,39.7038,0.0070315,0.0139305,0.262832
8.54,0.999722,-0.0167545,-0.011744,-0.011748,-0.00123325,0.00419272,-0.00250173,-0.000976421,0.00116595,0.0386412,0.00775409,-0.0112776,0.00151044,40.3604,0.0137894,0.0180511,0.0928096
8.56,0.999722,-0.0167575,-0.0117425,-0.011764,-0.00802947,0.00691601,0.000506778,-0.00102562,0.00122759,0.0387136,0.00768364,-0.0112415,0.00110641,38.8262,0.028478,-0.0199106,0.0939937
8.58,0.999722,-0.0167406,-0.0117512,-0.0117659,0.0026951,-0.00273595,-0.00390607,-0.00104833,0.00125135,0.03875,0.00756002,-0.0116472,0.000589284,40.9917,0.00948904,0.000283055,0.231054
8.6,0.999721,-0.0167779,-0.0117535,-0.0117404,-0.00736124,0.00443645,0.00125925,-0.00109105,0.00129504,0.0388408,0.00817312,-0.0114841,-0.000203135,38.8744,0.000902482,-0.00913568,0.277429
8.62,0.999722,-0.0167736,-0.0117534,-0.0117179,-0.00358528,0.00165806,0.00475451,-0.00116078,0.00138527,0.0389018,0.00780882,-0.0113575,-0.000491618,37.9866,0.0163236,-0.0247823,0.242769
8.64,0.999722,-0.016752,-0.0117435,-0.0117315,-0.00411334,0.000699032,-0.00170683,-0.00128508,0.00156031,0.0389892,0.00771294,-0.0112123,0.000265407,40.8294,0.000747039,-0.00876034,-0.107305
8.66,0.999722,-0.0167489,-0.0117465,-0.0117294,0.0034319,0.000545732,0.00229477,-0.00135746,0.0016644,0.0390373,0.00756496,-0.011005,0.0004532,37.9423,8.61672e-05,0.00538758,0.000887523
8.68,0.999721,-0.016757,-0.0117463,-0.0117622,-0.00457882,-0.000447459,-0.00359945,-0.00141966,0.00175355,0.0390889,0.0077518,-0.0108604,0.000665623,40.5711,-0.0184669,0.00959555,0.0882002
8.7,0.999722,-0.0167392,-0.0117323,-0.0117637,-0.000256045,0.0061018,0.00142257,-0.00147412,0.00183412,0.0391377,0.0076642,-0.0105882,0.000695843,39.2842,0.0180984,0.0116041,0.146389
8.72,0.999722,-0.0167143,-0.0117409,-0.0117642,0.0042389,-0.00119281,-0.00195172,-0.00157574,0.00199958,0.039224,0.00722993,-0.0108277,0.00130347,41.4566,0.0318091,-0.0124451,-0.0263419
8.74,0.999722,-0.0167199,-0.0117178,-0.0117758,0.000700112,0.00863585,-0.00621521,-0.00165127,0.00213028,0.0392796,0.00759917,-0.010618,0.00124704,40.6502,0.0102573,-0.0109044,0.118949
8.76,0.999722,-0.0167075,-0.0117231,-0.0117769,0.00684165,0.000808493,0.00253681,-0.00171363,0.00224771,0.0393282,0.00762007,-0.0106017,0.000906319,38.7963,-0.00310106,0.0121722,0.0922864
8.78,0.999722,-0.0167002,-0.0117331,-0.0117878,-0.00717987,0.0022509,-0.00429566,-0.0017666,0.00234702,0.0393656,0.00787032,-0.0107339,0.000522218,42.3559,0.0155399,-0.0127885,0.0630127
8.8,0.999722,-0.0166868,-0.0117375,-0.0117864,0.000509628,4.32645e-05,-0.00688204,-0.00181259,0.00242895,0.0393991,0.00743391,-0.0108786,0.000721074,40.1711,0.0196298,0.0120858,0.223727
8.82,0.999723,-0.0166709,-0.0117592,-0.0117793,0.0103428,-0.00883972,0.00164381,-0.00190775,0.00257312,0.0394781,0.00667181,-0.0109334,0.000774204,40.2215,0.00792894,-0.0196138,0.17207
8.84,0.999723,-0.0166617,-0.0117505,-0.011794,0.00968999,0.00128712,-0.0045986,-0.00199447,0.00269868,0.0395596,0.00665502,-0.0109001,0.000762385,41.0924,0.00121148,0.00686857,0.126077
8.86,0.999722,-0.0166764,-0.011747,-0.0118012,-0.000156289,0.000460648,0.00201256,-0.00207213,0.00280889,0.0396368,0.00657964,-0.0107991,0.000811377,41.123,-0.00870604,0.00729314,-0.071227
8.88,0.999722,-0.0166962,-0.0117473,-0.0118027,0.00212363,0.000889513,0.00448994,-0.00214064,0.00290078,0.0397078,0.00706773,-0.0110194,0.000531836,38.1692,0.0173298,0.00192271,-0.0780604
8.9,0.999722,-0.0167134,-0.0117299,-0.0118099,0.00280358,0.000536007,-0.00292737,-0.00222516,0.00300693,0.0398006,0.00701473,-0.0109203,-0.000632106,38.07,-0.0146477,-0.000100184,-0.0533635
8.92,0.999721,-0.016718,-0.011733,-0.0118295,0.00409761,-0.00230655,-0.00542478,-0.00229288,0.00307129,0.0398858,0.00660148,-0.0107427,-0.000422975,39.6719,0.012176,-0.00060799,-0.111181
8.94,0.999722,-0.016708,-0.0117304,-0.0118264,0.00558314,-0.000517849,0.000134448,-0.00236065,0.00312172,0.0399854,0.00611494,-0.0107168,0.00059685,43.1112,-0.00103206,-0.00619217,0.0019336
8.96,0.999722,-0.0166884,-0.0117436,-0.0118429,0.0109429,-0.00170057,-0.0026089,-0.00243103,0.00317517,0.0400806,0.0058232,-0.0108803,0.000360776,42.1071,-0.00115048,-0.0209103,0.0656488
8.98,0.999722,-0.0166646,-0.0117481,-0.0118432,-0.00130288,0.00123271,0.00314573,-0.00252253,0.00321897,0.0402106,0.00649684,-0.0113409,-0.000323495,36.665,0.00756647,-0.0146767,0.154226
9,0.999722,-0.0166707,-0.011749,-0.01185,-0.000331168,-0.00108289,-0.00216699,-0.00257553,0.00322376,0.0402925,0.00628315,-0.0114198,-0.000551718,39.6833,-0.00699264,0.016349,0.117141
9.02,0.999722,-0.0166459,-0.0117505,-0.0118711,0.00533092,-0.00153861,-0.00385341,-0.00263686,0.00328101,0.0404262,0.00583161,-0.0114982,-0.000506477,41.5396,0.0188043,-0.0186592,0.13295
9.04,0.999722,-0.0166649,-0.0117504,-0.0118596,0.000727768,-0.0041845,0.000526721,-0.00268186,0.00330573,0.0405503,0.00529531,-0.0121142,0.000300077,39.6546,0.0041154,0.0053706,0.179847
9.06,0.999722,-0.0166264,-0.0117504,-0.0118695,0.0144292,0.00124641,0.00189949,-0.00272961,0.00333466,0.0406666,0.00537447,-0.0118332,0.000641053,40.2645,0.0165307,0.0196254,0.312418
9.08,0.999722,-0.0166263,-0.0117538,-0.0118738,-0.0051257,-0.000517536,0.00406189,-0.00277919,0.00335608,0.0408307,0.00646372,-0.0116015,-0.000107929,38.8714,0.00229247,0.00165925,0.154371
9.1,0.999722,-0.0166508,-0.0117515,-0.0118678,-0.00759098,-0.0036047,0.00450449,-0.00280102,0.00335236,0.0409369,0.00632816,-0.0114262,0.000227665,41.2468,0.0154216,-0.00503971,0.0761899
9.12,0.999722,-0.0166648,-0.0117503,-0.0118736,-0.00447094,0.00479323,0.00166819,-0.00282335,0.00338998,0.0410455,0.00603736,-0.0111551,-1.35805e-05,42.3048,-0.0101507,-0.0126304,-0.00556043
9.14,0.999722,-0.0166649,-0.0117315,-0.0118812,0.00162433,-0.000891231,0.00470214,-0.00283413,0.00340056,0.0411571,0.0054608,-0.0115253,0.000996109,40.2839,0.00957127,-0.00596793,-0.0153828
9.16,0.999722,-0.0166646,-0.0117247,-0.011893,-0.00496532,0.0128172,4.12615e-06,-0.00284782,0.00342105,0.0413022,0.00611957,-0.0107585,0.00092835,39.3586,0.00708639,0.0107482,-0.0301991
9.18,0.999722,-0.0166674,-0.0117271,-0.0118767,-0.00338667,0.000191278,0.00502074,-0.00284881,0.00342285,0.0413965,0.00600902,-0.0107627,0.000508624,40.626,-0.00312192,-0.0142446,0.0474645
9.2,0.999722,-0.0166719,-0.0117268,-0.0118764,-0.00696576,0.00503341,0.00463749,-0.00284506,0.00341283,0.0414843,0.00597788,-0.0110077,0.000864652,38.4629,0.0168698,-0.00625938,-0.0275658
9.22,0.999721,-0.016684,-0.0117341,-0.0118785,-0.003698,-0.00260314,0.00383972,-0.00282745,0.00347042,0.0415574,0.00558287,-0.010745,0.000481723,39.9999,-0.00262481,0.0297506,0.000466929
9.24,0.999722,-0.0166761,-0.0117228,-0.0118845,0.00253332,-0.00199725,-0.00178063,-0.00280918,0.0035238,0.0416431,0.00575841,-0.0107581,0.00138971,42.9007,0.0107455,-0.0132738,-0.0523942
9.26,0.999722,-0.0166847,-0.0117138,-0.0118887,-0.0083309,0.00648672,-0.00309176,-0.00276468,0.00359025,0.0417672,0.00567826,-0.010571,0.00263884,39.9805,0.0164714,0.0176774,-0.00147258
9.28,0.999721,-0.0166794,-0.0117199,-0.0118973,0.00601631,0.00224155,0.000706283,-0.00272782,0.00362079,0.0418411,0.00596176,-0.0107794,0.00237106,39.1348,0.00946803,0.0200976,0.109765
9.3,0.999721,-0.0166639,-0.0117366,-0.0119174,-0.00106713,0.00178552,0.000676812,-0.00267459,0.00361611,0.0419183,0.0063691,-0.010858,0.00146979,40.0318,0.00934279,-0.00186492,0.0791812
9.32,0.999721,-0.0166885,-0.0117383,-0.0118906,0.00121436,0.000550086,-0.000963904,-0.00261411,0.00364865,0.0419595,0.00612135,-0.0107726,0.0011673,38.8838,-0.00418866,0.0286226,0.110127
9.34,0.999721,-0.0166856,-0.0117265,-0.0118992,0.00264064,0.00538765,-0.000372539,-0.0025013,0.00371967,0.0419895,0.00563546,-0.011263,0.00221138,41.4019,-0.0216003,0.0163509,-0.0557759
9.36,0.999721,-0.0166609,-0.0117437,-0.0119073,0.0014359,-0.000711809,0.00152187,-0.00242259,0.00375036,0.0420036,0.00537909,-0.0110424,0.00207175,41.0312,-0.004122,-0.014729,0.0759981
9.38,0.999721,-0.0166677,-0.0117393,-0.0118986,-0.00317944,0.0045536,0.00133282,-0.00234118,0.00376751,0.0420139,0.00590771,-0.0113888,0.00199317,38.7253,0.0260432,0.00944276,-0.0775816
9.4,0.999721,-0.016661,-0.0117542,-0.0119003,-0.00579817,0.00574014,0.00299739,-0.00224462,0.00374949,0.0420183,0.00611208,-0.0112794,0.000951946,42.3413,0.000778365,0.00328262,-0.0409952
9.42,0.999721,-0.0166456,-0.0117544,-0.0119149,-0.00348804,0.0019582,0.00107668,-0.00215127,0.00374534,0.0420066,0.00597834,-0.0112531,0.000962299,38.2106,-6.23614e-05,-0.00520221,0.0536167
9.44,0.999721,-0.0166482,-0.0117546,-0.011936,0.00581835,0.00331351,-0.00161465,-0.00202036,0.00376289,0.0419682,0.00566411,-0.0114744,0.00103531,41.9632,-0.000991431,0.0170775,0.141402
9.46,0.999721,-0.0166306,-0.0117587,-0.0119314,-0.00272243,-0.00143596,0.00657153,-0.00192164,0.00376181,0.0419373,0.00614636,-0.0113009,0.00108041,39.6835,0.000156703,0.0271951,0.0632847
9.48,0.999722,-0.0166155,-0.0117629,-0.0119275,-0.00104857,0.00402537,0.0073644,-0.0018177,0.00375194,0.0419092,0.00613881,-0.0111232,0.0014441,38.237,-0.00794428,0.00288435,0.115239
9.5,0.999721,-0.0166154,-0.0117753,-0.011931,0.000916797,-0.00289529,-0.000293947,-0.00170527,0.00373147,0.0418793,0.00685644,-0.0112254,0.00138109,39.3995,0.00545616,-0.0250233,0.099915
9.52,0.999721,-0.0166176,-0.0117768,-0.0119431,3.745e-05,-0.0044583,-0.00235167,-0.00151817,0.00364848,0.0418092,0.00690462,-0.0111159,0.000486519,41.4522,-0.00260384,0.00472625,0.292359
9.54,0.999722,-0.0166069,-0.0117697,-0.0119319,0.00691077,-0.00428513,0.00609406,-0.00139953,0.00359158,0.0417515,0.0067994,-0.0109204,0.000682902,40.4042,0.000196694,0.0152551,0.254142
9.56,0.999722,-0.0166047,-0.0117825,-0.0119316,0.00531876,-0.00838454,0.000183731,-0.00127456,0.00352678,0.0416898,0.00744016,-0.0107687,0.00065091,41.5123,0.00363621,0.00870715,0.180534
9.58,0.999722,-0.0166144,-0.011773,-0.0119367,0.00823332,0.00229762,-0.00666023,-0.00114067,0.00346026,0.0416326,0.0075662,-0.0105047,0.000406049,40.9271,0.0285254,-0.00719061,0.0501905
9.6,0.999721,-0.0165985,-0.0117885,-0.0119377,-0.00460284,-0.00528433,0.00286381,-0.000931776,0.00334459,0.0415402,0.00846458,-0.0102353,-0.000287555,40.8006,-0.00356254,0.00962548,0.0966934
9.62,0.999721,-0.0165932,-0.0118021,-0.0119457,0.00311276,-0.00754309,-0.00294355,-0.000797959,0.00324895,0.0414754,0.00774551,-0.010719,2.57385e-05,40.7309,-0.00337193,0.0063059,0.0406882
9.64,0.999722,-0.0165743,-0.0117856,-0.0119414,-0.000170669,0.000856588,-0.000971528,-0.000716565,0.00319414,0.0413979,0.00726427,-0.0104399,0.000224328,38.8297,0.0064539,0.00565051,0.189367
9.66,0.999722,-0.0165798,-0.0117817,-0.0119536,0.00278507,0.00266615,-0.00697385,-0.000633873,0.0031344,0.0413175,0.00748909,-0.0103407,0.000238456,38.4191,0.0141581,-0.0118339,0.253559
9.68,0.999722,-0.0165805,-0.0117858,-0.0119437,0.00339157,-0.000377205,-0.000509857,-0.000548735,0.00306803,0.0412437,0.00716309,-0.0105522,0.00035585,39.2913,0.00665778,0.0157838,0.165844
9.7,0.999722,-0.016544,-0.0118056,-0.0119477,0.00389741,0.00223071,-0.000316497,-0.000410556,0.00294352,0.04113,0.00825035,-0.0105576,-0.000168049,41.3239,-0.00814317,0.0152553,0.193302
9.72,0.999722,-0.0165413,-0.0118031,-0.0119534,-0.00158966,-0.00337548,0.00155108,-0.000327816,0.002833,0.0410326,0.00740055,-0.0108468,-0.000460746,37.5532,0.0148928,-0.0124178,0.023947
9.74,0.999722,-0.016556,-0.0117964,-0.0119723,0.00426281,-0.00755444,-0.000540577,-0.000278225,0.00273922,0.0409058,0.00717957,-0.0109351,-0.000228732,42.746,0.0121525,0.00512052,0.0411456
9.76,0.999722,-0.0165518,-0.011787,-0.0119459,0.00756188,-0.00670067,0.00701545,-0.000225689,0.00263274,0.040783,0.00691737,-0.0111469,-0.000265726,40.3937,-0.0112498,0.00862714,0.200625
9.78,0.999722,-0.0165734,-0.0117847,-0.0119542,-0.00149503,0.00704201,-0.00356148,-0.000143572,0.00246251,0.0405932,0.00755261,-0.0107743,-0.000734125,39.7052,0.000122605,0.0248037,0.224952
9.8,0.999721,-0.0165875,-0.0118055,-0.0119625,-0.0136213,0.0003984,0.00282734,-8.11156e-05,0.00233731,0.0404691,0.00757629,-0.0108307,-0.000786275,38.0634,0.0110327,-0.00445647,0.0353775
9.82,0.999722,-0.0165457,-0.01181,-0.0119648,-0.00214307,0.00300164,-0.000701862,-4.15886e-05,0.00223336,0.0403333,0.00725879,-0.0106364,-0.00106767,38.9727,-6.09023e-05,-0.022235,0.31259
9.84,0.999722,-0.0165472,-0.0118094,-0.0119635,0.00290739,-0.00575128,-0.00155575,-2.56237e-05,0.00214177,0.0401996,0.00681962,-0.0110762,-0.00125227,41.8153,0.0174714,0.0146032,0.102456
9.86,0.999722,-0.0165737,-0.0117969,-0.0119238,-0.000789212,0.00139142,0.00929807,-1.96872e-05,0.00203046,0.0400003,0.00713459,-0.0109012,-0.000722863,42.298,-0.0216176,0.00851979,0.107681
9.88,0.999722,-0.0165886,-0.0117876,-0.011943,-7.72049e-05,0.00971136,0.000613763,-1.10759e-05,0.00194478,0.03987,0.00682136,-0.0107995,-0.000947597,37.2936,-0.00524846,-0.00303649,0.024058
9.9,0.999722,-0.0165744,-0.0118047,-0.0119294,0.00118464,-0.00211791,0.00240581,1.98676e-06,0.00184796,0.0397407,0.00704874,-0.0112676,-0.00143791,38.4344,-0.00908665,0.000716731,0.125186
9.92,0.999722,-0.0165375,-0.0117981,-0.0119517,0.00686161,-0.00375671,-0.000505561,-1.19758e-06,0.00182849,0.0396691,0.00656177,-0.0115838,-0.00154556,42.9613,0.00475124,-0.0133559,0.0947247
9.94,0.999722,-0.0165447,-0.0118032,-0.0119412,0.0043534,0.00309292,-0.00502367,5.85827e-06,0.00173752,0.0394468,0.00662099,-0.0114005,-0.00195692,36.9381,0.00429077,0.00513476,0.13571
9.96,0.999722,-0.0165411,-0.011788,-0.0119397,0.00226917,0.00788515,0.000962506,1.67599e-05,0.00164787,0.0392431,0.00673632,-0.0112603,-0.00108138,40.0365,-0.00191298,0.00231027,0.162517
9.98,0.999722,-0.016557,-0.0117881,-0.0119372,-0.00364828,0.000714629,0.00134607,2.72392e-05,0.00158255,0.0391118,0.00616323,-0.0108214,-0.000863564,43.4029,0.00846237,0.0279058,0.0350971
10,0.999722,-0.0165518,-0.0117974,-0.0119284,-0.00882564,0.00633015,0.00337602,4.00798e-05,0.00150418,0.0389841,0.00656706,-0.0113812,-0.0012649,39.4292,0.0148571,0.00879254,-0.0591281
10.02,0.999723,-0.0165106,-0.0117976,-0.0119403,-0.00252341,0.0022683,-0.00135778,7.40734e-07,0.00148671,0.038822,0.00617786,-0.0114832,-0.00106685,39.9422,0.028268,-0.00271198,0.11295
10.04,0.999723,-0.0165045,-0.0118156,-0.0119323,0.000825257,-0.00823183,0.00362413,-5.35764e-05,0.00143916,0.0385945,0.00584608,-0.0112497,-0.000975174,39.2007,0.00566081,0.0161103,0.177774
10.06,0.999723,-0.0165043,-0.0118009,-0.0119259,-0.000511226,0.00412328,-0.00410571,-8.66148e-05,0.00142744,0.038444,0.00594793,-0.0109833,-0.00108696,40.8457,0.00902112,0.000938782,0.0229016
10.08,0.999723,-0.0165145,-0.0118044,-0.0119412,0.00155469,0.00264566,0.00139305,-0.000112627,0.00141271,0.0383,0.0060159,-0.0106022,-0.00096201,40.8856,-0.00172125,0.0222483,0.148432
10.1,0.999722,-0.0165499,-0.011808,-0.0119272,-0.00348854,0.00186337,-0.0023453,-0.000130882,0.00138765,0.0381583,0.0063194,-0.0107532,-0.00161524,38.9823,0.000235193,0.00453309,0.089275
10.12,0.999723,-0.0165179,-0.0118229,-0.0119174,-0.00215962,0.00381576,0.00545217,-0.000165129,0.00140141,0.0379912,0.00645408,-0.0107575,-0.00142635,41.8721,-0.00605814,0.020628,0.0196606
10.14,0.999723,-0.0164972,-0.0118176,-0.0119277,0.00768932,-0.00266882,-0.000192503,-0.000248061,0.00147958,0.0377177,0.00564684,-0.0108203,-0.00246085,38.618,0.00962876,-0.000687019,0.159098
10.16,0.999723,-0.0165172,-0.0118055,-0.011929,0.00148083,0.000704604,-0.00638021,-0.000286705,0.00150288,0.0375396,0.00558219,-0.0107759,-0.00136201,41.724,0.00475301,0.00545953,0.0706922
10.18,0.999723,-0.0165099,-0.0118151,-0.0119146,-0.0001897,-0.00061381,0.00604812,-0.000327144,0.00153215,0.0373626,0.00567466,-0.0104068,-0.0017923,37.8232,0.0117749,0.00507424,-0.0461569
10.2,0.999723,-0.0164835,-0.0118087,-0.0119179,0.00783534,-0.000666338,0.00334914,-0.000358294,0.00155914,0.0371885,0.00602317,-0.00985735,-0.00211498,41.3152,-0.0107539,0.0178036,0.0115649
10.22,0.999723,-0.0164768,-0.0118174,-0.0119344,0.000614642,-0.00556302,-0.00633421,-0.000399044,0.00162274,0.0369118,0.00660904,-0.00961552,-0.00357572,37.7677,-0.00110497,0.0193511,0.0546224
10.24,0.999723,-0.0164961,-0.0118189,-0.0119329,0.00622929,-0.00980868,-0.00119179,-0.000445883,0.00170869,0.0367182,0.00643346,-0.00954488,-0.00386867,39.497,0.0132262,-0.00496133,-0.178205
10.26,0.999723,-0.0164988,-0.0118033,-0.011928,-0.00578895,0.0100588,0.000362091,-0.000470228,0.0017578,0.0366226,0.00641185,-0.00919344,-0.00280636,38.7238,0.00570383,0.000816761,0.1497
10.28,0.999723,-0.0164902,-0.0118219,-0.0119328,0.0113125,-0.00478814,-0.00301449,-0.000531929,0.00187757,0.0363535,0.00597898,-0.008948,-0.00251839,43.1636,0.00132826,0.0193933,-0.196385
10.3,0.999723,-0.0164946,-0.0118017,-0.0119418,-0.0116178,0.00449303,-0.0012956,-0.000587486,0.00199382,0.0361076,0.00642719,-0.00827062,-0.00337235,40.3517,-0.00573627,0.00453086,-0.00376429
10.32,0.999723,-0.0164881,-0.0118227,-0.0119092,-0.00621279,0.00110869,0.00649789,-0.000635095,0.00215048,0.0359198,0.00657239,-0.00804855,-0.00340117,39.5405,-0.00128045,-0.0108831,0.0787119
10.34,0.999724,-0.0164658,-0.0118217,-0.011915,0.00622545,-0.00366544,0.00438419,-0.000675267,0.00229678,0.0357387,0.00628241,-0.00793728,-0.00366125,39.6217,0.000357354,-0.00582414,-0.0649872
10.36,0.999724,-0.0164497,-0.0118391,-0.0119213,0.00797271,-0.00447885,0.00436538,-0.000712783,0.00243353,0.0355585,0.0059566,-0.00754491,-0.00380685,39.5319,-0.0096903,-0.000817474,-0.0994612
10.38,0.999723,-0.0164684,-0.0118336,-0.0119384,0.00986766,-0.00217517,-0.00290246,-0.000730918,0.00255021,0.0353783,0.00597367,-0.00746603,-0.00277541,39.9169,-0.00518907,-0.0138095,-0.0170728
10.4,0.999723,-0.0164694,-0.0118309,-0.0119199,0.00740393,-0.00469795,-0.0016142,-0.000756193,0.00266475,0.0352075,0.00502618,-0.00734118,-0.00217941,39.9708,0.0148797,0.014078,-0.131259
10.42,0.999723,-0.0164652,-0.0118253,-0.0119227,-0.00496688,0.00453927,-0.00224033,-0.000812933,0.0029178,0.0349818,0.00521528,-0.00720148,-0.00333341,38.626,-0.011914,0.0228247,0.0988848
10.44,0.999724,-0.0164459,-0.0118394,-0.0119124,-0.00297808,-0.00740579,0.00489445,-0.000852777,0.00310852,0.034843,0.00468076,-0.00696667,-0.00325777,39.0632,0.0144534,-0.0166693,0.144778
10.46,0.999724,-0.0164404,-0.0118417,-0.0119069,0.000384592,-0.0079525,-0.00173207,-0.000897128,0.003292,0.0347095,0.00457689,-0.00693143,-0.00337258,39.5234,0.00372733,0.0154493,0.220705
10.48,0.999724,-0.0164539,-0.0118175,-0.0119198,-0.00660426,0.00317475,-0.00190437,-0.000957302,0.00354793,0.0345181,0.0047726,-0.00644623,-0.00263461,42.2415,0.00457988,-0.0134527,-0.00180063
10.5,0.999724,-0.0164238,-0.0118288,-0.0119235,0.00225823,-0.00100698,-0.00370043,-0.000990002,0.0037016,0.0343933,0.00503992,-0.00664754,-0.00280539,39.8954,-0.00496073,-1.8056e-05,0.0703177
10.52,0.999724,-0.0164116,-0.0118206,-0.0119315,-0.00330281,0.00100417,-0.00557742,-0.00101631,0.00389495,0.0343133,0.00511534,-0.00674597,-0.00310402,38.4959,0.00852275,-0.0104258,-0.166094
10.54,0.999724,-0.0163882,-0.011838,-0.0119315,-0.000578372,-0.00308427,0.00256285,-0.0010336,0.00406462,0.0342261,0.00477798,-0.00629644,-0.00411686,40.455,0.00670054,0.000156573,0.131472
10.56,0.999724,-0.0163908,-0.0118366,-0.0119459,-0.000764964,-0.0087073,-0.00461937,-0.0010562,0.00423941,0.0341393,0.00446881,-0.00584643,-0.00421608,38.1236,0.00488472,0.00774661,-0.100033
10.58,0.999724,-0.0163918,-0.0118294,-0.0119544,-0.00869352,0.0090253,0.00126078,-0.00107757,0.00448391,0.0340084,0.00471248,-0.00545053,-0.0030099,42.9722,0.0113934,3.43638e-05,0.188931
10.6,0.999724,-0.0164009,-0.0118378,-0.0119569,-0.00818731,-0.000209399,0.00103939,-0.00108395,0.00463574,0.0339229,0.00471051,-0.00513832,-0.00298775,39.9173,-0.00424051,-0.00238518,0.0348199
10.62,0.999724,-0.0163826,-0.0118215,-0.0119638,-0.00543634,0.00160155,-0.0008607,-0.00110286,0.00480011,0.0338604,0.00509269,-0.00511054,-0.00311964,39.6899,-0.0051223,-0.0125246,0.192452
10.64,0.999724,-0.0163966,-0.0118336,-0.0119592,-0.0168496,0.00155828,-0.00217574,-0.00110798,0.00494277,0.0338,0.00533953,-0.0048988,-0.00364584,39.818,-0.0161455,-0.0023373,0.269387
10.66,0.999724,-0.0163801,-0.0118338,-0.0119695,0.0013803,0.00235634,0.000781693,-0.00111424,0.00516122,0.0337199,0.00490742,-0.00487827,-0.00222615,41.4585,-0.00524604,0.00230724,0.0639956
10.68,0.999724,-0.0163581,-0.0118411,-0.0119797,0.00157365,-0.00190488,0.00191193,-0.00111596,0.00530131,0.0336718,0.00514101,-0.00451653,-0.00227581,37.801,-0.00233932,0.00391104,0.156978
10.7,0.999724,-0.0163643,-0.0118435,-0.0119827,0.00321725,0.00374428,0.00112986,-0.00111095,0.00543713,0.0336201,0.00516058,-0.00425732,-0.00252764,40.5261,0.0124497,0.00559667,0.279208
10.72,0.999724,-0.0163476,-0.011836,-0.0119951,-0.00502534,0.00711774,-0.00283093,-0.00109908,0.00555672,0.033569,0.00536927,-0.00457536,-0.00265156,37.4156,0.00362427,-0.00960288,0.290259
10.74,0.999725,-0.0163135,-0.0118378,-0.0119905,0.0116344,-0.000440404,0.00320464,-0.00113276,0.00570481,0.0334833,0.00478088,-0.004765,-0.00307989,41.8063,0.00588419,0.00985368,0.183295
10.76,0.999724,-0.0163402,-0.0118231,-0.0120143,-9.2215e-05,-0.000532098,-0.00308085,-0.00115201,0.00579624,0.0334246,0.00501074,-0.00451655,-0.0028679,38.7878,0.00796654,0.00343606,0.237776
