time,e0,e1,e2,e3,wx,wy,wz,x,y,z,xp,yp,zp,input1,input2,input3,input4
17.36,0.99997,-0.00720492,0.00157938,-0.00225697,-0.0168885,-0.00874495,0.00322081,0.0704586,-0.0169101,-1.29547,-0.00378858,0.00450797,0.0983089,24.6999,0.000282881,0.0486291,-0.487518
17.38,0.99997,-0.00729239,0.00154094,-0.00225277,-0.0208832,-0.00981024,0.000823901,0.070352,-0.0173784,-1.29571,-0.00427332,0.00531438,0.097923,28.8513,-0.0427671,-0.0097755,-0.568257
17.4,0.999969,-0.00748284,0.00143896,-0.00223642,-0.0236845,-0.0135378,0.00148986,0.0701367,-0.01827,-1.29611,-0.00454498,0.00580283,0.097371,23.7115,-0.0192256,0.00969831,-0.489107
17.42,0.999965,-0.00794843,0.0011973,-0.00223906,-0.0214209,-0.00754565,-0.000906938,0.0696363,-0.0203337,-1.29668,-0.00373868,0.00427032,0.0963118,26.8476,0.0947613,0.00104048,-0.490062
17.44,0.999964,-0.00816077,0.00108905,-0.00223179,-0.0140972,-0.0088772,0.000557826,0.0693832,-0.0215117,-1.29673,-0.0019691,0.0012929,0.0965478,25.4525,0.022348,-0.0532697,-0.501398
17.46,0.999963,-0.00821115,0.00104907,-0.0022212,-0.0115672,-0.0102088,0.00242204,0.069313,-0.0219043,-1.29671,-0.000971359,0.000194636,0.0965963,25.1741,0.0322317,0.0422321,-0.530589
17.48,0.999963,-0.00832234,0.000971283,-0.00222347,-0.00690665,-0.00554826,-0.00037429,0.0691495,-0.0230945,-1.29649,0.00121235,-0.00421907,0.0970308,24.5948,-0.0109552,0.0315394,-0.511899
17.5,0.999962,-0.00836974,0.000914068,-0.00221533,0.00400618,0.00204243,0.000291687,0.0689455,-0.0257609,-1.29711,0.00528834,-0.0117336,0.0967141,24.9349,-0.00190271,-0.0385264,-0.597576
17.52,0.999963,-0.00830534,0.000945008,-0.00220635,0.0113299,0.00510508,0.000824331,0.0689285,-0.0268379,-1.29719,0.00763824,-0.0144913,0.0967683,25.9129,0.081561,0.00832534,-0.586867
17.54,0.999963,-0.00825748,0.000976017,-0.00221507,0.0130609,0.00763507,-0.00223833,0.0689357,-0.0273794,-1.29719,0.0087389,-0.0159571,0.0966666,25.2273,-0.014326,0.0584612,-0.552436
17.56,0.999964,-0.0081353,0.00102949,-0.00222081,0.017322,0.00696918,0.00228907,0.0689792,-0.0284716,-1.29713,0.0106528,-0.0190689,0.09686,25.7762,-0.00613951,0.0167114,-0.762088
17.58,0.999967,-0.00769706,0.00120863,-0.00220092,0.0245068,0.00963353,0.00109082,0.0691465,-0.0315848,-1.29745,0.0135952,-0.0246072,0.0966012,25.7387,0.0666258,-0.00902529,-0.550094
17.6,0.99997,-0.00736484,0.00137088,-0.0022133,0.030499,0.0150929,2.55715e-05,0.0692794,-0.0335283,-1.2977,0.0145927,-0.0248447,0.0965227,25.4919,0.0509754,0.0746044,-0.470915
17.62,0.999972,-0.00693085,0.00161884,-0.00222434,0.0283684,0.0132287,-0.00210493,0.0694996,-0.0359592,-1.2977,0.0148465,-0.0231076,0.0969356,26.4372,-0.0187517,0.01173,-0.596931
17.64,0.999973,-0.00684589,0.00166746,-0.00221569,0.0222432,0.0120303,0.00215612,0.0695572,-0.0365332,-1.29763,0.0144985,-0.0223127,0.0972242,25.3842,0.044062,-0.00394709,-0.623433
17.66,0.999974,-0.00662018,0.00178385,-0.00220982,0.0191805,0.00989982,0.000291921,0.0697056,-0.0381525,-1.29732,0.0119579,-0.0183445,0.0973787,24.6215,-0.0235077,0.00460348,-0.625816
17.68,0.999976,-0.00634537,0.00192984,-0.00220717,0.00599259,0.00564071,0.000558504,0.0696365,-0.0409577,-1.29788,0.00792099,-0.0103592,0.0970442,25.1532,0.11713,0.0146334,-0.547741
17.7,0.999976,-0.00633266,0.00194547,-0.00219414,0.0014652,0.00217862,-0.000240444,0.0695805,-0.0419162,-1.29793,0.00628265,-0.00648332,0.0969102,26.4575,-0.0365609,-0.00864737,-0.552553
17.72,0.999976,-0.00635566,0.0019717,-0.00218862,-0.00252954,0.00257809,0.000957978,0.0695052,-0.0427716,-1.2979,0.00443118,-0.00223412,0.0971065,27.1319,0.00134977,-0.00819284,-0.564705
17.74,0.999975,-0.00637872,0.00197016,-0.00218684,-0.00479323,-0.0006177,0.000292201,0.0694575,-0.0431604,-1.29784,0.00339024,-0.000160731,0.096913,24.5755,0.0310182,0.00715562,-0.646931
17.76,0.999974,-0.00656063,0.00184195,-0.00217725,-0.0123833,-0.0107377,0.000558476,0.0691168,-0.0447729,-1.29727,-0.00193089,0.00764731,0.0969264,22.4464,-0.00369084,0.0177026,-0.420785
17.78,0.999972,-0.00698655,0.00158055,-0.00216731,-0.0251727,-0.0159289,0.00109137,0.0685003,-0.0462949,-1.29721,-0.00556617,0.0135872,0.0974609,26.7612,0.0366317,0.0116698,-0.33278
17.8,0.999971,-0.00708623,0.00152723,-0.00216977,-0.023841,-0.0136654,-0.000905949,0.0683538,-0.0465952,-1.29726,-0.0059382,0.0146327,0.0975097,22.9944,0.00438523,-0.0117622,-0.469036
17.82,0.999969,-0.0074443,0.00130197,-0.00216699,-0.0201127,-0.0149968,2.62007e-05,0.0677841,-0.0476598,-1.29723,-0.00558734,0.015616,0.0973361,27.6276,0.00310483,0.00171285,-0.42328
17.84,0.999966,-0.00785643,0.00101816,-0.00215523,-0.0214505,-0.0106013,-0.000772623,0.0670025,-0.0495014,-1.29818,-0.00468896,0.0109048,0.0964765,26.2496,-0.0405405,0.0142435,-0.688927
17.86,0.999965,-0.00809912,0.000894692,-0.00215639,-0.0104029,-0.0056731,0.0006924,0.0663695,-0.0512739,-1.2995,-0.00186372,0.00713885,0.095039,27.2408,0.035414,-0.0155329,-0.637109
17.88,0.999964,-0.00812694,0.000870904,-0.0021489,-0.00560923,-0.00633888,0.00162449,0.066236,-0.0517086,-1.29977,-0.000834336,0.00579194,0.0949211,25.6193,0.0126903,-0.00314224,-0.59639
17.9,0.999964,-0.00814516,0.000825667,-0.00215361,0.0035787,-0.00354257,-0.000239719,0.0657939,-0.0534709,-1.30055,0.00263404,-0.00097372,0.0947121,23.6834,0.000136457,0.015199,-0.566226
17.92,0.999965,-0.00806694,0.00084132,-0.00214074,0.00943764,0.00458008,0.00109189,0.0655573,-0.0548245,-1.30087,0.00434364,-0.00545542,0.0948992,26.2192,-0.0101136,0.0183245,-0.675088
17.94,0.999966,-0.00786784,0.000944087,-0.00213181,0.016495,0.00684373,0.00122503,0.0653456,-0.0566361,-1.30094,0.00740204,-0.00962506,0.0957869,26.284,0.00702074,0.00463642,-0.477852
17.96,0.999967,-0.00780059,0.000976811,-0.00211863,0.0178266,0.00790902,0.00322234,0.0653134,-0.0570848,-1.3009,0.00821224,-0.0100654,0.0960976,26.4577,0.0275139,0.031286,-0.597088
17.98,0.999969,-0.00755662,0.00105039,-0.00212221,0.0218214,0.00484635,0.00109179,0.065217,-0.0585088,-1.30093,0.0092655,-0.0119744,0.0969349,23.1208,-0.00597407,-0.0178724,-0.568449
18,0.999972,-0.00706624,0.00124249,-0.00212479,0.0248788,0.0119056,0.000559579,0.0650153,-0.0611138,-1.30147,0.0100982,-0.0125405,0.0981438,27.736,0.0594339,0.0130714,-0.778427
18.02,0.999973,-0.00687683,0.0013419,-0.00212314,0.0227483,0.0116393,-0.00090519,0.0649601,-0.0620773,-1.30151,0.0104026,-0.0114599,0.0982007,24.1723,0.0115314,0.0291301,-0.492142
18.04,0.999974,-0.00674018,0.00143006,-0.00212568,0.0172888,0.00844345,0.000958931,0.0649234,-0.0629807,-1.30145,0.0108204,-0.0093005,0.0986057,24.4361,0.0690855,-0.00561939,-0.527841
18.06,0.999974,-0.00667356,0.00145628,-0.00212206,0.0175551,0.0063129,0.000825787,0.0649093,-0.0634031,-1.30138,0.0108018,-0.00768699,0.09872,23.7606,-0.0266287,0.0710015,-0.387093
18.08,0.999976,-0.00642594,0.00161414,-0.00211653,0.0102314,0.00844345,-0.000905237,0.0648012,-0.0652016,-1.3007,0.00664366,0.000286308,0.0999894,26.4259,0.0156419,0.00147423,-0.351162
18.1,0.999976,-0.00643684,0.00168428,-0.00210553,-0.00295576,0.000723124,0.000293578,0.0643935,-0.0667521,-1.30049,0.00259053,0.00869546,0.100387,27.7373,-0.024533,0.0290947,-0.617964
18.12,0.999976,-0.00645805,0.00167852,-0.00210569,-0.0044205,-0.00180688,-0.000239051,0.0642761,-0.0670315,-1.30051,0.00174995,0.0105257,0.100252,25.8197,0.0185981,0.0235911,-0.471738
18.14,0.999975,-0.00649354,0.00165999,-0.00210363,-0.00801577,-0.00500267,0.000293595,0.0641543,-0.0672879,-1.3005,0.00070822,0.012244,0.100127,24.3898,0.0364491,-0.0360513,-0.618971
18.16,0.999973,-0.00692757,0.00141957,-0.0020754,-0.019201,-0.0121932,0.00322304,0.0631843,-0.0685045,-1.29986,-0.00451047,0.0219885,0.0997957,25.0654,0.0295316,-0.0545748,-0.455555
18.18,0.999972,-0.00710787,0.00131936,-0.00206702,-0.0222689,-0.01299,0.000560242,0.0628005,-0.0689137,-1.30017,-0.00521412,0.0231606,0.099996,25.8562,0.0158173,0.0272149,-0.487986
18.2,0.999971,-0.00719586,0.00126972,-0.00206407,-0.0210704,-0.0128569,0.000427015,0.0626101,-0.0690971,-1.30028,-0.00548482,0.0238656,0.0998524,24.9453,-0.0353648,0.0422971,-0.586778
18.22,0.999969,-0.00748032,0.00110545,-0.0020723,-0.0200087,-0.0171162,-0.000637872,0.061944,-0.0697814,-1.30127,-0.0054852,0.0248369,0.0988608,24.7443,-0.0464895,-0.0180859,-0.638264
18.24,0.999966,-0.00789827,0.000867087,-0.00206179,-0.0189434,-0.00859411,-0.00130373,0.0609609,-0.0707369,-1.3024,-0.00304978,0.0227896,0.0973157,26.2521,0.0171613,0.0104316,-0.580989
18.26,0.999964,-0.00820804,0.000740636,-0.00205739,-0.00603084,-0.00539677,-0.00183615,0.0598983,-0.0721641,-1.30413,0.00136369,0.0159656,0.097136,24.3284,0.0165434,0.0332948,-0.55441
18.28,0.999964,-0.00824326,0.000731658,-0.00206155,-0.00776191,-0.00273359,-0.0013035,0.0597514,-0.0724173,-1.30436,0.00227704,0.0147006,0.0972737,26.5823,0.00247506,-0.0845936,-0.540051
18.3,0.999963,-0.0082776,0.000728669,-0.00203709,0.00089337,0.000861668,0.00309073,0.0593668,-0.0731893,-1.30488,0.00429795,0.0107097,0.098047,25.4564,0.0145814,0.0236856,-0.657331
18.32,0.999964,-0.00815152,0.000852707,-0.00203289,0.0131439,0.00751957,-0.000770874,0.0588976,-0.0745122,-1.30518,0.0079862,0.0042102,0.0996856,25.3223,0.0541781,-0.0110318,-0.394076
18.34,0.999965,-0.00808623,0.0008853,-0.00202913,0.0171387,0.00778587,0.000827008,0.0588322,-0.0747851,-1.30516,0.00872677,0.00295838,0.100084,25.822,0.0402472,-0.0138921,-0.623232
18.36,0.999965,-0.00802031,0.000914561,-0.00203602,0.0172718,0.00698696,-0.00183611,0.0587747,-0.0750602,-1.30511,0.00923523,0.00177307,0.10024,25.0249,0.0322432,0.0672843,-0.643833
18.38,0.999968,-0.00762947,0.00109067,-0.0020338,0.0184702,0.0105822,0.000161288,0.0585688,-0.0764291,-1.30455,0.0104832,-0.000996354,0.101437,26.9292,0.00654691,-0.0135863,-0.38714
18.4,0.999972,-0.00714668,0.00140371,-0.00202037,0.0213955,0.00951878,0.00269153,0.0582193,-0.0783409,-1.30489,0.0105066,0.00107595,0.102035,25.2595,-0.0255509,-0.014798,-0.439903
18.42,0.999973,-0.00694208,0.00146358,-0.00199634,0.0178002,0.00312723,0.0006942,0.0580585,-0.0791321,-1.30471,0.00821636,0.00348985,0.102751,25.5076,0.0181771,0.0139197,-0.62518
18.44,0.999973,-0.00688575,0.00148419,-0.00198623,0.0147376,0.00485829,0.00242526,0.0579973,-0.0793654,-1.3046,0.00745789,0.00485493,0.102921,24.113,0.00924512,-0.044571,-0.413934
18.46,0.999974,-0.00678597,0.00155276,-0.0019661,0.00475073,0.0055241,-0.000237909,0.0577944,-0.0799547,-1.30415,0.00546279,0.00936201,0.103128,28.1593,0.0197971,0.0344597,-0.430688
18.48,0.999974,-0.00675327,0.00158922,-0.00196596,-0.000309269,-0.00286486,2.83875e-05,0.0573434,-0.08061,-1.3033,0.0020398,0.0184041,0.104102,26.4248,-0.0608808,0.0283804,-0.573818
18.5,0.999973,-0.00687221,0.00151247,-0.00198535,-0.0076368,-0.00938654,-0.00196858,0.0567109,-0.0810065,-1.30323,-0.00243481,0.0252267,0.104421,23.4995,0.019328,0.0249751,-0.565053
18.52,0.999973,-0.00692295,0.0014674,-0.0019895,-0.012031,-0.0116502,-0.00130287,0.0565392,-0.0810527,-1.30316,-0.00336784,0.027006,0.104254,24.0648,0.0646068,-0.0168498,-0.675179
18.54,0.999971,-0.00722523,0.0012859,-0.00200191,-0.0186889,-0.012316,-0.00183539,0.0558199,-0.0810382,-1.30263,-0.00623915,0.0332489,0.104483,26.9614,0.0327321,-0.00483363,-0.590395
18.56,0.999969,-0.00751349,0.00111852,-0.00199086,-0.026412,-0.0161777,0.00109406,0.05527,-0.0808521,-1.30202,-0.0073834,0.0362456,0.104547,24.6354,-0.00515804,-0.00862486,-0.639742
18.58,0.999966,-0.00793776,0.000840309,-0.00198353,-0.0250851,-0.017773,-0.000503553,0.0543522,-0.0808155,-1.30218,-0.00740854,0.0375501,0.103846,26.0196,-0.057889,0.0211759,-0.542292
18.6,0.999965,-0.00804314,0.000780186,-0.00197843,-0.0256178,-0.0155093,0.000961113,0.0541333,-0.0807832,-1.30216,-0.00736443,0.0376851,0.103715,26.911,0.0436786,-0.0252513,-0.816787
18.62,0.999964,-0.00825215,0.000655686,-0.00195756,-0.0257509,-0.0156425,0.00069481,0.0537126,-0.0807024,-1.30206,-0.00659008,0.0368141,0.103698,23.7713,0.00953993,0.0166373,-0.871737
18.64,0.99996,-0.00868732,0.000461296,-0.00195884,-0.0169667,-0.00751795,0.000295665,0.0526621,-0.0808189,-1.30252,-0.0025789,0.0322685,0.102588,26.383,0.00638813,-0.0358364,-0.507536
18.66,0.999959,-0.0088343,0.000384241,-0.00196295,-0.00831147,-0.00685216,-0.00116908,0.0521432,-0.0809628,-1.30266,0.000795784,0.0277565,0.102261,24.2202,-0.0493149,-0.0813712,-0.753956
18.68,0.999959,-0.00889163,0.00036325,-0.00197493,-0.00458305,-0.00232477,-0.00143542,0.0518586,-0.0810817,-1.30264,0.00259218,0.0248928,0.101967,27.8676,0.00329186,0.0408521,-0.80341
18.7,0.999958,-0.00889901,0.000375775,-0.00197082,0.00393906,0.00220261,0.00136092,0.0513784,-0.0814532,-1.30261,0.00631179,0.0194723,0.101377,28.6837,-0.0231724,0.0175888,-0.575374
18.72,0.99996,-0.00866215,0.000545456,-0.0019615,0.0199138,0.00939485,2.95922e-05,0.0509156,-0.0823399,-1.30306,0.0115575,0.0119925,0.101339,27.1602,0.0304576,-0.00921264,-0.637376
18.74,0.999962,-0.00842847,0.000704508,-0.0019649,0.023905,0.0172526,0.00029607,0.0506797,-0.083124,-1.30374,0.0135266,0.00849289,0.100887,25.4518,0.0307645,0.0121991,-0.487786
18.76,0.999963,-0.00834217,0.000758324,-0.00195643,0.0225734,0.0129915,0.00202722,0.0506183,-0.0833842,-1.30391,0.0140144,0.00776957,0.100712,23.6995,0.00433919,0.0180293,-0.800458
18.78,0.999966,-0.00792319,0.00106259,-0.00195143,0.0221739,0.0145895,0.00216033,0.050413,-0.084598,-1.30437,0.0151037,0.0075425,0.100278,24.438,-0.0145356,0.0175748,-0.426382
18.8,0.999969,-0.00747026,0.00133429,-0.00193866,0.0209755,0.0151221,0.000296138,0.0502829,-0.0855693,-1.30424,0.013779,0.0105646,0.100433,24.8141,0.0324759,0.0190592,-0.532341
18.82,0.99997,-0.00735117,0.00143925,-0.00193592,0.0144508,0.0127252,0.000695623,0.0502344,-0.0858651,-1.30403,0.0129821,0.0129,0.100978,26.2384,0.00326746,0.000974618,-0.533401
18.84,0.99997,-0.00727594,0.00151854,-0.00193195,0.0101897,0.00673314,-0.000502854,0.0501816,-0.0860906,-1.30372,0.0116285,0.0162089,0.101425,24.142,0.0263091,-0.00184388,-0.521141
18.86,0.999971,-0.00718495,0.00160085,-0.0019254,0.00366169,0.00260782,0.000429624,0.049851,-0.086417,-1.30312,0.00568542,0.0257975,0.102339,27.1404,0.0215444,-0.0320667,-0.598291
18.88,0.99997,-0.00728471,0.00156578,-0.00193665,-0.0113852,-0.00631377,-0.000103008,0.0493594,-0.0864554,-1.3029,0.00184382,0.0326931,0.102521,25.2733,0.00787889,0.0230107,-0.437499
18.9,0.99997,-0.00735431,0.00153307,-0.00193128,-0.0167115,-0.00857742,0.00109542,0.0492271,-0.0864138,-1.30278,0.00101722,0.0346536,0.102742,27.323,-0.00326138,0.0128948,-0.487643
18.92,0.999968,-0.00771329,0.00137531,-0.00191129,-0.0215052,-0.0109743,0.000429652,0.0486517,-0.0860336,-1.30209,-0.00331415,0.0420428,0.103616,27.293,-0.00472651,-0.0283442,-0.456138
18.94,0.999964,-0.00816597,0.00108375,-0.00188612,-0.0252336,-0.0192301,0.00256014,0.0477977,-0.0852817,-1.30103,-0.00626402,0.0450975,0.104029,22.9135,-0.00423911,0.014045,-0.462579
18.96,0.999963,-0.00838872,0.000924448,-0.00188735,-0.0280341,-0.0205593,-0.00116809,0.0473784,-0.0850614,-1.3009,-0.00651826,0.0450913,0.103922,25.5487,-0.027282,-0.0396184,-0.416093
18.98,0.999962,-0.00850689,0.000850397,-0.00188269,-0.0288331,-0.0189614,0.000829263,0.0471325,-0.0849953,-1.30102,-0.00664107,0.0453966,0.103677,25.145,-0.00491404,-0.00313178,-0.536509
19,0.999957,-0.00904883,0.000545829,-0.00186099,-0.0192485,-0.0123016,-0.000502013,0.0459714,-0.0845558,-1.30125,-0.00567035,0.0439231,0.103007,25.7767,0.00358953,-0.00280446,-0.562277
19.02,0.999955,-0.00934861,0.00028764,-0.00185465,-0.0140553,-0.0132337,0.00216113,0.0450305,-0.0841196,-1.30088,-0.00154547,0.0368589,0.10287,25.3381,0.0167864,0.00227421,-0.509477
19.04,0.999953,-0.00947542,0.000198646,-0.00184335,-0.00740043,-0.00417723,0.00149557,0.0444795,-0.0841169,-1.30103,0.000648562,0.0320751,0.103125,25.7782,-0.00275043,-0.0576843,-0.675318
19.06,0.999953,-0.00949722,0.000197875,-0.0018406,-0.000343061,0.00101593,3.08293e-05,0.0441685,-0.0841413,-1.301,0.00297987,0.029061,0.103063,23.6386,-0.00675508,0.0279062,-0.581649
19.08,0.999956,-0.00924574,0.000272263,-0.00185319,0.014837,0.00341276,-0.000634906,0.0435437,-0.0843766,-1.30039,0.00944075,0.0187586,0.102773,27.0004,0.0187838,0.00398831,-0.64541
19.1,0.999958,-0.0089494,0.000408546,-0.00186348,0.0218943,0.0098044,0.00162872,0.0433442,-0.0846479,-1.29957,0.0120174,0.0149997,0.10307,25.9307,-0.0277084,0.0381893,-0.368264
19.12,0.99996,-0.00876902,0.00050535,-0.00187113,0.0236254,0.012867,-0.000235419,0.0432928,-0.0847827,-1.29905,0.0132928,0.0141977,0.103334,26.0789,0.0245885,0.00401977,-0.535749
19.14,0.99996,-0.00867497,0.000560678,-0.00186625,0.0240249,0.0135327,0.00122922,0.0432334,-0.084905,-1.299,0.0136649,0.0139431,0.103288,26.3685,0.0278789,0.0248687,-0.373553
19.16,0.999964,-0.00818012,0.000871717,-0.00185372,0.0221577,0.0126029,-0.000368457,0.0430279,-0.0854338,-1.29848,0.0145432,0.0143955,0.102792,24.5584,-0.00916654,-0.0789024,-0.565624
19.18,0.999967,-0.00784321,0.00109382,-0.00185463,0.014035,0.0094071,0.00109638,0.0428733,-0.0857114,-1.29745,0.0115969,0.0193721,0.102226,25.5356,-0.0191674,-0.0197452,-0.559893
19.2,0.999967,-0.00779756,0.00112742,-0.00184954,0.0119045,0.00807553,0.00122948,0.0428356,-0.0857212,-1.29719,0.0109015,0.0210438,0.101983,28.1281,0.0525439,0.0472726,-0.384145
19.22,0.999968,-0.00766061,0.00124746,-0.00184993,0.00591238,0.00487974,-0.000634706,0.0426538,-0.0855655,-1.29598,0.0078025,0.0280665,0.101923,24.5879,0.0490888,-0.0297276,-0.561683
19.24,0.999967,-0.0077606,0.00124245,-0.00186216,-0.0123331,-0.00523787,-0.000235033,0.0421589,-0.085193,-1.29526,0.0033413,0.0361095,0.1008,24.2018,-0.0382288,-0.00363887,-0.466372
19.26,0.999967,-0.00788471,0.00119695,-0.00184441,-0.0161947,-0.00670268,0.000164444,0.0419108,-0.0849348,-1.29494,0.0012352,0.039527,0.100723,28.3244,0.0562398,0.037377,-0.491868
19.28,0.999966,-0.00800538,0.00113154,-0.00182978,-0.0156621,-0.00816738,0.0024281,0.0416461,-0.0846067,-1.29455,-0.000578926,0.0423993,0.10032,26.382,-0.00904531,-0.0549093,-0.615073
19.3,0.999963,-0.00841301,0.000963699,-0.00179973,-0.0239179,-0.00736844,0.000164498,0.0409521,-0.0835467,-1.29328,-0.00243979,0.0471593,0.0996701,25.6641,-0.0373394,-0.021076,-0.589636
19.32,0.999958,-0.00896968,0.000669753,-0.00178892,-0.024721,-0.01509,-0.000234893,0.0402249,-0.0824185,-1.29219,-0.00350924,0.0482287,0.0986083,26.9816,0.0208134,-0.0267059,-0.57118
19.34,0.999957,-0.00906721,0.000616792,-0.00178892,-0.0237889,-0.0136252,-0.000234913,0.0400629,-0.0822279,-1.2921,-0.00371944,0.0479029,0.0982436,24.156,0.00297962,0.021305,-0.65006
19.36,0.999956,-0.00915775,0.000572349,-0.00178474,-0.0220579,-0.0114947,0.000830385,0.039904,-0.0820356,-1.29198,-0.00356138,0.0472428,0.0980001,23.8331,-0.0125591,-0.0399706,-0.712992
19.38,0.999952,-0.00958397,0.000385373,-0.00177954,-0.0148706,-0.007765,0.000164785,0.0389981,-0.0812241,-1.29191,0.000331522,0.0395975,0.0965849,25.3915,0.00733653,0.0337886,-0.448651
19.4,0.999951,-0.0097126,0.000266005,-0.00180424,0.000439859,-0.00283691,0.000298102,0.0383614,-0.0809297,-1.29232,0.00329863,0.0331304,0.0952045,24.8633,-0.0335571,-0.030686,-0.62301
19.42,0.999951,-0.00968275,0.000274939,-0.00181164,0.00536671,0.00129098,-0.000767176,0.0381487,-0.0808944,-1.2925,0.00472964,0.0296271,0.0947382,25.6732,-0.00328495,-0.0269617,-0.535872
19.44,0.999952,-0.00961756,0.000300243,-0.00181499,0.00909514,0.00288888,-0.00103351,0.0379755,-0.0808912,-1.29258,0.00661178,0.0261423,0.0947691,25.8709,0.00864138,0.00366043,-0.678951
19.46,0.999954,-0.00941899,0.000379718,-0.00181624,0.015753,0.00488629,-0.00129981,0.0377614,-0.0809637,-1.29248,0.0101372,0.0206433,0.0947277,27.7628,0.0320973,0.0508994,-0.467739
19.48,0.999957,-0.00910402,0.000494813,-0.0018307,0.0250713,0.00981432,-0.00289752,0.0376344,-0.0811878,-1.29251,0.0120288,0.017818,0.0939488,24.0499,0.0091621,-0.0301219,-0.41954
19.5,0.999958,-0.00901218,0.000528866,-0.00183577,0.0237398,0.0082163,-0.00129973,0.0376066,-0.081269,-1.29258,0.0124369,0.0172791,0.093839,23.0666,-0.020997,0.00667749,-0.300954
19.52,0.999958,-0.00891599,0.000565099,-0.00183023,0.024805,0.00874902,0.00136356,0.0375851,-0.0813487,-1.29262,0.012689,0.0166839,0.0937002,25.9522,0.0406655,0.0132896,-0.590296
19.54,0.999961,-0.00860235,0.000771891,-0.00183317,0.0192124,0.0123443,0.000165025,0.0375331,-0.0816264,-1.29259,0.0128155,0.0170407,0.0932114,28.0217,-0.0139138,-0.0534239,-0.684434
19.56,0.999964,-0.00819447,0.000942438,-0.00184889,0.0218756,0.0119448,-0.0031639,0.0375228,-0.0817458,-1.29212,0.0114138,0.021123,0.0922778,27.2207,0.0398816,-0.00738788,-0.336131
19.58,0.999965,-0.00803459,0.00101617,-0.0018519,0.0186798,0.00941479,0.00056463,0.0375139,-0.0817187,-1.2918,0.0105678,0.0219834,0.0922149,22.0853,-0.0440755,0.0277136,-0.49761
19.6,0.999966,-0.00791965,0.00109895,-0.00184912,0.0152176,0.00941482,0.000697677,0.0375061,-0.0816581,-1.29141,0.0103003,0.0233261,0.0923558,27.126,0.0340305,0.00503006,-0.426015
19.62,0.999967,-0.00778856,0.00120278,-0.00186694,0.0122882,0.00834953,-0.00116653,0.0375076,-0.0814841,-1.29069,0.0100411,0.0259424,0.0925008,24.3942,-0.0110946,-0.0253725,-0.396151
19.64,0.99997,-0.0074501,0.00138586,-0.00185155,0.0100225,0.00755249,0.000298449,0.0372526,-0.0810032,-1.29021,0.00788306,0.0286199,0.0925895,27.3649,-0.00953144,0.0145822,-0.523409
19.66,0.99997,-0.00741436,0.00141329,-0.0018455,0.00935675,0.00662041,0.00149684,0.0372193,-0.0809097,-1.29006,0.00783357,0.028762,0.0926494,23.4496,0.016174,-0.0386944,-0.301775
19.68,0.99997,-0.00735652,0.00147065,-0.00184726,0.00709307,0.00688671,-0.000500532,0.0371612,-0.0807033,-1.2897,0.00787317,0.0294158,0.0928063,25.1257,0.00106797,-0.00304956,-0.318021
19.7,0.999972,-0.00713305,0.00159159,-0.00182427,0.0125525,0.00382409,0.000831058,0.0369998,-0.0799052,-1.28821,0.0055765,0.0316277,0.0931489,26.4541,0.0230487,0.0250178,-0.340026
19.72,0.999973,-0.00698035,0.00164281,-0.00182161,0.0110847,0.00302623,-0.000766708,0.0367711,-0.0795418,-1.28823,0.00456026,0.0324695,0.0921958,24.32,0.0326491,-0.00186852,-0.289558
19.74,0.999973,-0.00692696,0.00166863,-0.00182617,0.00628893,0.00316037,-0.00156551,0.0366339,-0.0793789,-1.28845,0.00460402,0.0331923,0.0918709,26.9668,3.30944e-05,-0.0586315,-0.544942
19.76,0.999973,-0.00689217,0.00169345,-0.00183176,0.00921843,0.00595665,-0.00143237,0.0365704,-0.0792859,-1.28853,0.00463877,0.0334885,0.091557,24.1015,-0.0281165,-0.000627999,-0.287429
19.78,0.999974,-0.00682721,0.00173465,-0.00181787,0.00788683,0.00635616,0.000431859,0.0364539,-0.0790757,-1.28862,0.00488471,0.0343324,0.0910778,26.9273,0.0237841,0.026626,-0.456388
19.8,0.999974,-0.00666483,0.00184493,-0.00182197,0.00908525,0.00302722,-0.000633407,0.0362176,-0.0784035,-1.28848,0.00469977,0.0366145,0.0906665,24.726,-0.0424,0.0160976,-0.309831
19.82,0.999975,-0.0066137,0.00186435,-0.0018304,0.00642209,0.00236141,-0.0010329,0.0361258,-0.078077,-1.28829,0.0036397,0.0374114,0.0906572,25.3494,0.0186093,-0.00929544,-0.464261
19.84,0.999975,-0.00659183,0.00185755,-0.00183052,0.00588946,-0.00189964,-0.000100789,0.0360783,-0.0779034,-1.28816,0.00337848,0.0378075,0.0908132,25.4139,0.0138214,0.025701,-0.339022
19.86,0.999975,-0.00650902,0.00190047,-0.00183964,0.00176155,0.00435879,3.23733e-05,0.0358169,-0.0769459,-1.28752,0.00215264,0.0413122,0.0910509,26.246,-0.0358492,-0.0481334,-0.434197
19.88,0.999976,-0.0064297,0.00195351,-0.00187432,0.00309074,0.00289501,3.25037e-05,0.0354854,-0.075733,-1.28737,0.00287375,0.0440004,0.0903702,26.8011,0.028304,0.0174144,-0.350623
19.9,0.999976,-0.00639334,0.00198514,-0.00185997,0.00522127,0.00396028,0.000698293,0.0353894,-0.0752674,-1.28716,0.00199408,0.0449837,0.0900512,24.7182,-0.0858859,-0.00539619,-0.449838
