timestamp_us,px,py,pz,qw,qx,qy,qz
1280477234,0.0731222,-0.00919466,-0.00446255,0.999927,0.00241652,-0.011637,-0.00239327
1280683039,0.078619,-0.0170797,0.0211352,0.999897,0.000398142,-0.0142194,-0.00175699
1280893345,0.063716,-0.0234141,0.0310479,0.999928,-0.00418266,-0.00916694,-0.00650392
1281125108,0.0636608,-0.0126161,0.0206371,0.999947,0.000661053,-0.00862163,-0.00557028
1281260904,0.0699565,-0.00799335,0.0141619,0.999926,0.00183076,-0.0112039,-0.00447914
1281399987,0.0776412,-0.00554377,0.0119668,0.999927,0.0001788,-0.0111762,-0.00456572
1281505759,0.0794751,-0.0067961,0.0115829,0.999923,-0.000223483,-0.0115456,-0.00462208
1281621554,0.0792682,-0.00677705,0.0228539,0.999909,0.00434545,-0.0126025,-0.00220811
1281731430,0.0759035,-0.0118088,0.035789,0.99993,0.0038254,-0.0104321,-0.00401504
1281809398,0.0759288,-0.0131019,0.038672,0.999915,0.00378169,-0.0115625,-0.00464646
1282079422,0.0767047,-0.0134771,0.0402835,0.999909,0.00368832,-0.011964,-0.00494379
1282252840,0.077344,-0.0132095,0.00647147,0.999883,-0.000749395,-0.0140483,-0.00600661
1282388898,0.0783088,-0.00814872,0.00052725,0.999886,0.000809803,-0.0141286,-0.00524382
1282569501,0.069958,-0.0190778,-0.0167535,0.999926,-0.00385984,-0.00987092,-0.00605179
1282759445,0.0730756,-0.0167718,-0.0233061,0.999931,-0.00126468,-0.010428,-0.00534882
1283041459,0.0772394,-0.0180311,-0.0043613,0.99987,-0.00191135,-0.0152931,-0.00475848
1283183039,0.0747493,-0.0202019,0.000394162,0.999928,-0.00250618,-0.0107272,-0.00484975
1283265316,0.0734612,-0.0213725,0.00307986,0.99993,-0.00307991,-0.0103783,-0.00475719
1283328892,0.0730831,-0.0216288,0.00366879,0.999931,-0.00318791,-0.0103041,-0.00473576
1283402777,0.0718187,-0.0253426,-0.0204139,0.999852,-0.0135077,-0.00893891,-0.00578589
1283508185,0.0752196,-0.00244228,-0.000571052,0.99993,0.00354272,-0.00993252,-0.00538541
1283640855,0.064777,-0.00560805,0.0212315,0.999954,0.00292072,-0.00829667,-0.0037743
1283771616,0.0661173,-0.00690214,0.00856692,0.99995,0.0011445,-0.00869436,-0.00489121
1283873411,0.0677508,-0.00853206,0.0032647,0.999944,0.000920508,-0.00930462,-0.00490918
1284129920,0.0684145,-0.00929223,0.00123153,0.999942,0.00080498,-0.00955895,-0.00491168
1284206128,0.0638547,-0.0229237,0.00797994,0.99997,-0.000303716,-0.00513748,-0.00581086
1284269129,0.0634108,-0.0267145,0.0115978,0.999971,-0.000634553,-0.0050454,-0.0057499
1284387374,0.0660986,-0.0175234,0.0440655,0.999965,6.35901e-05,-0.00597803,-0.00586764
1284500764,0.071174,-0.0218998,0.0326614,0.999954,-0.00117721,-0.00821342,-0.00486656
1284611052,0.074086,-0.0179609,0.0272919,0.999945,0.00277325,-0.0098172,-0.0026148
1284709589,0.0746234,-0.00915046,0.00476385,0.999936,0.000870457,-0.00894836,-0.00693041
1284775605,0.0746567,-0.00837715,0.00130977,0.999933,0.000704505,-0.00918557,-0.00698817
1285031647,0.0702555,-0.0107131,0.00462943,0.999939,-0.00314487,-0.00912692,-0.00537606
1285138365,0.0745686,-0.0225211,-0.0127326,0.999883,-0.00545904,-0.0125039,-0.00690284
1285296400,0.0729958,-0.0263613,-0.00917104,0.99994,-0.00248991,-0.00928257,-0.00516614
1285422834,0.0736381,-0.0255551,-0.00536425,0.999944,-0.00205943,-0.00904909,-0.00502667
1285694655,0.0713015,-0.0289603,0.0125453,0.999909,-0.00646885,-0.0105946,-0.00523293
1285763079,0.0680598,-0.0221651,0.0244733,0.999938,-0.00233683,-0.0099951,-0.00438971
1285905585,0.0702255,-0.00896014,0.0162165,0.999946,-0.000412626,-0.00905676,-0.00514412
1285992994,0.0652588,-0.0124682,0.011134,0.999951,0.000416109,-0.00817696,-0.00560054
1286114115,0.0658658,-0.014271,0.00594003,0.999947,0.000138822,-0.00866679,-0.00553321
1286223375,0.0661738,-0.0151172,0.00360973,0.999946,-3.33076e-05,-0.00885834,-0.00551636
1286341737,0.0662564,-0.0153771,0.00235657,0.999945,-0.000110018,-0.00896383,-0.00548017
1286406871,0.0663394,-0.0156456,0.00151905,0.999944,-0.000169634,-0.0090315,-0.00547922
1286495041,0.0730732,-0.015822,0.00253477,0.999921,-0.00216373,-0.0113673,-0.00491867
1286708468,0.0716403,-0.0272399,0.0249777,0.999938,-0.00531717,-0.00845458,-0.00485814
1286781394,0.0716118,-0.0266774,0.0239488,0.999938,-0.00528573,-0.00852884,-0.00486939
1287073099,0.0717327,-0.0261538,0.0238607,0.999938,-0.00517497,-0.00853866,-0.00490604
1287173298,0.0717898,-0.0258947,0.0238207,0.999938,-0.00512014,-0.00854304,-0.00492369
1287305765,0.0740737,-0.0232828,-0.00766278,0.999922,-0.0026935,-0.0102082,-0.00674208
