control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11
0.260199,0.0194745,-0.0100158,0.0209293,0.00413394,0.00226031,-0.0056735,-0.0259412,-0.0403736,0.000546467,0.000934725,0.000475236,0.0185946,nan,nan,nan,0.000507015,nan,nan,nan,0,0,100,0,1,0,0,0.000302615,0.103708,0.161553,0.00133501,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0160364,0.024086,0.00071451,0.00199252,7.48334e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.273981,0.0195212,-0.010008,0.0209904,0.00276365,0.00367623,-0.00431885,-0.0259653,-0.0404498,0.00096987,-0.000785285,-0.00967692,0.0472551,nan,nan,nan,0.00096987,nan,nan,nan,0,0,100,0,1,0,0,0.000484935,0.103798,0.1618,0.00028508,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0157225,0.0276839,5.0022e-05,0.00199133,8.67088e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.283369,0.0195647,-0.00998952,0.021047,0.00554804,0.00364524,-0.00623381,-0.0259641,-0.0405006,0.00131725,0.00169392,-0.00658369,0.0386266,nan,nan,nan,0.00096987,nan,nan,nan,0,0,100,0,1,0,0,0.000484935,0.103795,0.162001,0.000499675,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0156467,0.0248627,-0.000912946,0.00198452,0,0.00200774,7.7409e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.302464,0.0196745,-0.00994068,0.0211522,0.00466058,0.00440578,-0.00521094,-0.0259249,-0.0404287,0.00128136,0.00936881,0.00789565,-0.0182978,nan,nan,nan,0.00144858,nan,nan,nan,0,0,100,0,1,0,0,0.000724292,0.103656,0.161703,0.00193532,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0133965,0.0275258,-0.00121898,0.00198277,0,0.00200861,8.61926e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.31001,0.0197307,-0.00991544,0.0211983,0.00320672,0.00392376,-0.00433376,-0.0258709,-0.0405305,0.000892316,0.00421162,-0.0100622,-0.0432264,nan,nan,nan,0.00144858,nan,nan,nan,0,0,100,0,1,0,0,0.000724292,0.103447,0.162106,0.00255684,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.014998,0.0197773,-0.000300109,0.00198788,0,0.00200606,6.06425e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.319155,0.0197862,-0.00988202,0.0212484,0.00638219,0.00511703,-0.00515353,-0.025855,-0.0404,0.00041894,-0.000384986,0.0160682,-0.0524335,nan,nan,nan,0.00144858,nan,nan,nan,0,0,100,0,1,0,0,0.000724292,0.103288,0.162309,0.00214771,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0155887,0.0285146,0.00106048,0.00199105,8.94883e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.333122,0.0198596,-0.00983703,0.0212943,0.00533482,0.00681315,-0.00507095,-0.0257607,-0.0405549,-5.43862e-05,0.008346,-0.0157874,-0.0529727,nan,nan,nan,-5.43862e-05,nan,nan,nan,0,0,100,0,1,-0,0,-2.71931e-05,0.102934,0.161576,0.00186571,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0147066,0.0197879,0.00222614,0.00199394,6.06402e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.341243,0.0200567,-0.00968727,0.021373,0.00974407,0.0105054,-0.00468471,-0.0257103,-0.0405696,-0.000375829,0.00310957,-0.0147185,-0.00652833,nan,nan,nan,-5.43862e-05,nan,nan,nan,0,0,100,0,1,-0,0,-2.71931e-05,0.102849,0.162271,0.00164318,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0147273,0.0288011,0.00271809,0.00199096,9.04057e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.353589,0.0201705,-0.00959101,0.0214162,0.0121978,0.0119758,-0.00496213,-0.025764,-0.0405427,-0.000214735,-0.00527188,0.00261674,0.018011,nan,nan,nan,-0.000375829,nan,nan,nan,0,0,100,0,1,-0,0,-0.000187914,0.103018,0.162087,0.0013512,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0169753,0.0225651,0.00256654,0.00199302,6.98375e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.36438,0.0202931,-0.00948329,0.0214545,0.0122384,0.0136644,-0.00491306,-0.0258336,-0.0407271,0.000134008,-0.00624859,-0.0215405,0.038569,nan,nan,nan,-0.000375829,nan,nan,nan,0,0,100,0,1,-0,0,-0.000187914,0.103273,0.162907,0.000496638,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0173577,0.029569,0.00169313,0.00199071,9.29388e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.378343,0.0204241,-0.00936043,0.021493,0.0137968,0.0147682,-0.00466301,-0.025927,-0.0407847,0.000596541,-0.00833956,-0.00764604,0.0513834,nan,nan,nan,0.000596541,nan,nan,nan,0,0,100,0,1,0,0,0.000298271,0.103642,0.16314,0.000185532,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0173665,0.0262947,0.000577658,0.00199179,8.21227e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.387208,0.020563,-0.00923366,0.0215257,0.0144681,0.0149541,-0.00578423,-0.0260286,-0.040859,0.00102663,-0.00940965,-0.0094306,0.0477215,nan,nan,nan,0.000596541,nan,nan,nan,0,0,100,0,1,0,0,0.000298271,0.10405,0.163437,0.000284857,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0164422,0.0259966,-0.000718974,0.00198377,0,0.00200811,8.11588e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.399841,0.0208491,-0.00897189,0.0215901,0.0139147,0.015285,-0.00456867,-0.0260097,-0.0409823,0.00132616,0.00431464,-0.00482256,0.00625473,nan,nan,nan,0.00127013,nan,nan,nan,0,0,100,0,1,0,0,0.000635064,0.104128,0.163754,0.000811139,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0135011,0.026629,-0.00152669,0.00198336,0,0.00200832,8.32364e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.413506,0.0209928,-0.00884133,0.0216198,0.0150292,0.0157323,-0.0046764,-0.0260207,-0.0410889,0.00117318,-0.00198338,-0.0113971,-0.0172383,nan,nan,nan,0.00117318,nan,nan,nan,0,0,100,0,1,0,0,0.00058659,0.104005,0.164294,0.00185953,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0154724,0.02534,-0.00113711,0.00198421,0,0.00200789,7.90085e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.421707,0.0212889,-0.00855467,0.0216734,0.0167165,0.0178523,-0.00468698,-0.025929,-0.0411299,0.000485753,0.00341272,-0.00823491,-0.0410176,nan,nan,nan,0.00117318,nan,nan,nan,0,0,100,0,1,0,0,0.00058659,0.103698,0.164239,0.00204254,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0141162,0.0230479,-0.000114815,0.00198572,0,0.00200714,7.14065e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.431518,0.0214468,-0.00839594,0.0217012,0.016477,0.0188619,-0.00382718,-0.0259498,-0.0410411,0.000126395,-0.00400667,0.0110091,-0.0395492,nan,nan,nan,0.000485753,nan,nan,nan,0,0,100,0,1,0,0,0.000242876,0.103714,0.164258,0.00203043,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0162881,0.0227688,0.000968015,0.00199295,7.04714e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.440716,0.0216388,-0.00819273,0.0217207,0.0174584,0.021233,-0.00444378,-0.025963,-0.0411485,-0.000111119,-0.00258469,-0.0111335,-0.026429,nan,nan,nan,0.000485753,nan,nan,nan,0,0,100,0,1,0,0,0.000242876,0.103711,0.164262,0.00187607,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0170592,0.0256094,0.00169601,0.00199201,7.9884e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.454579,0.0218121,-0.00799916,0.021743,0.0195076,0.0230306,-0.00426839,-0.0258854,-0.0411251,-0.000150944,0.00845749,0.00280186,-0.00422673,nan,nan,nan,-0.000150944,nan,nan,nan,0,0,100,0,1,-0,0,-7.5472e-05,0.103492,0.164491,0.00160169,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0137164,0.0253893,0.00209034,0.00199209,7.91601e-06,0.002,8.81648e-11,nan,nan,nan,nan,nan,nan,nan,nan
0.463786,0.0220022,-0.00778949,0.0217683,0.0205415,0.0245376,-0.00326679,-0.0259051,-0.041208,-1.84919e-05,-0.00163371,-0.00953071,0.0146406,nan,nan,nan,-0.000150944,nan,nan,nan,0,0,100,0,1,-0,0,-7.5472e-05,0.103565,0.164826,0.0011236,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0157467,0.0264172,0.00186934,0.00199175,8.25187e-06,0.002,2.66056e-11,nan,nan,nan,nan,nan,nan,nan,nan
0.47614,0.0221975,-0.00757274,0.0217952,0.0209635,0.0250318,-0.00371123,-0.025963,-0.0412362,0.00029898,-0.00504129,-0.00397922,0.0353962,nan,nan,nan,0.00029898,nan,nan,nan,0,0,100,0,1,0,0,0.00014949,0.10379,0.164942,0.000610059,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0173811,0.0253149,0.0010738,0.00199211,7.88944e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.484531,0.0224048,-0.00734819,0.0218112,0.0217048,0.0263516,-0.00464553,-0.0260128,-0.0413371,0.000650206,-0.00396878,-0.0121821,0.0389209,nan,nan,nan,0.00029898,nan,nan,nan,0,0,100,0,1,0,0,0.00014949,0.103988,0.165347,0.000522121,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0149329,0.0266764,5.4465e-05,0.00199166,8.33806e-06,0.002,1.08181e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.496651,0.02283,-0.00688098,0.021842,0.0220921,0.0269815,-0.00386741,-0.0260325,-0.0414608,0.00112582,-0.00121852,-0.0110588,0.0207007,nan,nan,nan,0.00029898,nan,nan,nan,0,0,100,0,1,0,0,0.00014949,0.104139,0.165628,0.00148891,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0167475,0.0242282,-0.00117645,0.00198494,0,0.00200753,7.529e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.509432,0.0232606,-0.00640721,0.0218658,0.0227614,0.028027,-0.00422078,-0.0259972,-0.0415539,0.000972616,0.0065653,-0.0083108,-0.0160289,nan,nan,nan,0.00111561,nan,nan,nan,0,0,100,0,1,0,0,0.000557806,0.103961,0.166058,0.00172541,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0145403,0.0271346,-0.0010645,0.00198303,0,0.00200848,8.49049e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.51832,0.0234875,-0.00615429,0.0218742,0.0244045,0.0293218,-0.00424519,-0.0259531,-0.0415466,0.000700863,0.00361778,0.00166088,-0.0301029,nan,nan,nan,0.00111561,nan,nan,nan,0,0,100,0,1,0,0,0.000557806,0.103857,0.166136,0.00177858,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0137264,0.0230001,-0.000482411,0.00198575,0,0.00200712,7.12696e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.532976,0.0237165,-0.00589557,0.021883,0.0241624,0.0287908,-0.00429634,-0.0259054,-0.0416186,0.000390038,0.00380593,-0.00701021,-0.0344996,nan,nan,nan,0.000700863,nan,nan,nan,0,0,100,0,1,0,0,0.000350431,0.103575,0.166411,0.00185727,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0145104,0.0262749,0.000250071,0.00199179,8.20842e-06,0.002,1.246e-11,nan,nan,nan,nan,nan,nan,nan,nan
0.542193,0.0239546,-0.00562016,0.0218873,0.0271063,0.0330475,-0.00436761,-0.0258464,-0.041638,0.00011886,0.00530898,-0.00132174,-0.0302763,nan,nan,nan,0.000700863,nan,nan,nan,0,0,100,0,1,0,0,0.000350431,0.103342,0.166537,0.00226559,0,0,-0.001,0.0196865,-0.00868087,-1,0.00056068,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.014587,0.0243403,0.00113692,0.00199243,7.56862e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
