timestamp_us,qw,qx,qy,qz,avx,avy,avz,ax,ay,az
387796778,-0.213386,-0.00144882,0.00107092,-0.976966,0.0589281,-0.0494954,-0.00170592,0.0188257,-0.00486561,0.0331434
387804674,-0.213381,-0.00110792,0.000144664,-0.976968,0.0312677,-0.0591509,-0.00169765,0.017874,0.0163563,0.0118748
387812809,-0.213375,-0.000542132,-0.000682955,-0.97697,0.0191688,-0.0673507,-0.00164935,-0.07269,0.208859,-0.0330578
387820884,-0.21337,-4.85865e-05,-0.00147442,-0.97697,0.00492209,-0.0627672,-0.0017274,-0.0876044,0.303238,-0.0320469
387897040,-0.213364,0.000325445,-0.00221082,-0.97697,-0.0155946,-0.0616701,-0.00180465,-0.0186564,0.207239,-0.0468317
387904792,-0.213356,0.000188507,-0.00288951,-0.97697,-0.0168305,-0.0417339,-0.00172883,0.0452893,0.0625769,-0.0263134
387912740,-0.21335,-0.000143663,-0.00225549,-0.976973,-0.00239717,-0.0402146,-0.00152607,0.0585208,-0.0500865,-0.0486318
387920765,-0.213346,0.000531967,-0.0017481,-0.976975,0.027595,-0.0441732,-0.00131312,-0.0341713,-0.0796804,-0.0816081
387928699,-0.213342,0.000956994,-0.00118393,-0.976976,0.0422991,-0.0300917,-0.00102445,-0.018236,-0.106979,-0.0631287
387936978,-0.213339,0.00111712,-0.000663749,-0.976977,0.0687398,-0.0426181,-0.000798438,0.0253945,-0.150076,-0.0936994
387944831,-0.213337,0.00106171,-0.000137063,-0.976978,0.0618391,-0.0353098,-0.000614525,0.0742261,-0.204617,-0.045421
387952943,-0.213335,0.000985404,0.000361285,-0.976979,0.0649738,-0.0427796,-0.0005695,0.0925742,-0.215512,-0.0531734
387960886,-0.213333,0.00141415,0.000831045,-0.976978,0.0732811,-0.054491,-0.000396861,0.0187709,-0.0210556,-0.0772652
387968883,-0.213329,0.0015251,-0.0001606,-0.976979,0.0470314,-0.046749,-0.000557598,0.0262773,0.0909846,-0.0525046
