time,e0,e1,e2,e3,wx,wy,wz,x,y,z,xp,yp,zp,input1,input2,input3,input4
9.04,0.999742,-0.0195105,0.00102649,-0.0116217,-0.000681791,0.0040198,0.000752215,0.0263853,-0.00797826,0.036295,-0.00631652,0.00626375,-0.0024542,36.6192,-0.000864837,-0.0236377,0.182341
9.06,0.999741,-0.019529,0.00102947,-0.0116187,-0.0064466,0.00462288,-0.00165119,0.0264427,-0.00796943,0.0363209,-0.00633608,0.00605739,-0.00256529,36.5094,0.0132233,0.0152517,0.102052
9.08,0.999742,-0.0195054,0.00102845,-0.0116156,-0.00809484,0.0015105,-0.0031276,0.0264956,-0.0079549,0.0363412,-0.00637915,0.00600538,-0.00243223,34.3747,-0.00348239,-0.00382156,0.159683
9.1,0.999742,-0.0195309,0.00102704,-0.011583,-0.0146649,0.000234495,0.00312926,0.0265523,-0.00794529,0.0363827,-0.00633886,0.0063492,-0.0029091,35.9493,-0.0148639,-0.0164166,0.250818
9.12,0.999742,-0.01951,0.00104111,-0.0116089,0.0133143,0.00300138,-0.00505477,0.026641,-0.00792138,0.0364656,-0.00666527,0.00579248,-0.00173853,37.3503,0.0139814,-0.00611354,0.276651
9.14,0.999742,-0.0194892,0.00103382,-0.0116091,0.0141317,0.00566792,-0.00220378,0.0267007,-0.00789916,0.0365173,-0.00649756,0.00568696,-0.00158883,36.9268,-0.00365223,0.00641389,0.101478
9.16,0.999741,-0.0195494,0.00104666,-0.0115962,-0.00169559,0.00489888,0.00142901,0.0267537,-0.00786772,0.0365565,-0.00679122,0.00588019,-0.00196233,35.41,0.00968772,0.0302074,0.185577
9.18,0.999741,-0.0195561,0.00104706,-0.0116249,-0.00450671,0.00433604,-0.00527238,0.0267995,-0.00784199,0.0365979,-0.00683024,0.00577214,-0.00159027,37.2359,0.0217334,0.00311285,0.122654
9.2,0.99974,-0.0195822,0.00104418,-0.0116062,-0.0150382,0.00334424,0.00236,0.0268515,-0.00779796,0.0366411,-0.0070891,0.00619317,-0.00211043,34.1084,-0.00881239,-0.00408929,0.255468
9.22,0.999741,-0.0195343,0.00106608,-0.0116287,0.0178987,0.00597404,-0.00513204,0.0269018,-0.00771389,0.036697,-0.0075335,0.00562364,-0.00203479,38.2456,-0.0194769,-0.0342693,0.233165
9.24,0.999741,-0.019553,0.00106497,-0.0116382,0.00766448,0.00440437,0.000489925,0.0269324,-0.00765446,0.0367273,-0.00793581,0.00559367,-0.00197318,36.7573,0.0149354,-0.0053892,0.399301
9.26,0.99974,-0.0195752,0.00107288,-0.0116498,0.00591312,0.00250072,-0.00641614,0.0269502,-0.00758897,0.0367498,-0.00825913,0.00551957,-0.00124624,39.2056,-0.0145208,-0.0231685,0.173224
9.28,0.99974,-0.0195759,0.00108001,-0.0116633,0.00594955,0.00363519,-0.00438423,0.0269601,-0.00751819,0.0367727,-0.00820946,0.00585384,-0.00115987,37.6639,-0.0275733,0.0292382,0.193944
9.3,0.999741,-0.0195445,0.00108629,-0.0116494,0.00846553,-0.00417522,-0.00263517,0.0270124,-0.00733952,0.0368371,-0.00757181,0.00684123,-0.00523748,35.0166,-0.00269903,0.0189501,0.130039
9.32,0.99974,-0.0195631,0.00108276,-0.0116469,0.00703175,0.000990133,-0.00776865,0.0270479,-0.0072073,0.0368773,-0.00754266,0.00694868,-0.00465378,33.927,-0.00839733,-0.0183187,0.253447
9.34,0.99974,-0.0195917,0.00109145,-0.011637,0.00754091,-0.00339909,-0.00502753,0.0270678,-0.00705376,0.0369043,-0.00803541,0.00624221,-0.0016985,38.8293,-1.60324e-05,-0.0131465,0.309178
9.36,0.99974,-0.019604,0.00109233,-0.0116163,0.00877819,0.00322275,0.0032463,0.0270847,-0.00691415,0.0369352,-0.00838131,0.0060637,-0.00109597,36.8229,-0.00515384,0.0136345,0.314036
9.38,0.99974,-0.0195878,0.00109458,-0.0116156,0.01485,0.00298953,-0.00150172,0.0270913,-0.00677576,0.0369639,-0.00868363,0.00582758,-0.00094504,37.0994,-0.0167772,-0.0245442,0.27767
9.4,0.99974,-0.0196037,0.00106408,-0.0116104,-0.00887552,-0.006619,0.00107536,0.0270882,-0.00660894,0.0370917,-0.00848867,0.00695219,-0.00505421,37.4241,-0.005685,-0.0117185,0.318572
9.42,0.999739,-0.0196085,0.00105831,-0.0116437,1.7847e-05,-0.000922144,-0.00596722,0.0270819,-0.00648726,0.037172,-0.00830113,0.006725,-0.00469259,38.7104,0.00668953,-0.00447983,0.305057
9.44,0.999739,-0.0195993,0.00106938,-0.0116534,0.0106942,-0.00122491,-0.00451791,0.0270636,-0.0063553,0.0372564,-0.00838918,0.00589782,-0.00220197,34.0509,0.00047943,0.00382619,0.4598
9.46,0.999739,-0.0196181,0.00106997,-0.011644,0.0112372,-0.000195015,-0.00603998,0.0270527,-0.00622777,0.0373224,-0.00881157,0.00580817,-0.00177919,33.9039,-0.00839523,-0.00516613,0.0879642
9.48,0.999739,-0.0196385,0.00106053,-0.0116321,-0.00944062,-0.00182009,5.83975e-05,0.0270227,-0.00603014,0.0373939,-0.00823325,0.0070054,-0.00394848,36.1566,0.00082978,-0.00610891,0.250039
9.5,0.999739,-0.0196303,0.00106134,-0.0116213,-0.00506186,-0.00997762,0.0052562,0.0269773,-0.00591328,0.0375194,-0.00857147,0.00739559,-0.0046638,38.1558,-0.00444171,0.00367529,0.350656
9.52,0.999739,-0.0196129,0.00108488,-0.0116399,-0.0066722,-0.00165211,-0.00180845,0.0269243,-0.00578972,0.0376359,-0.00875379,0.00725485,-0.0045846,36.1162,-0.00516696,0.00125401,0.273271
9.54,0.99974,-0.0195874,0.00109579,-0.0116417,0.00745402,-0.00158518,-0.00468765,0.0268671,-0.00566411,0.0377468,-0.00894442,0.0070598,-0.00464735,36.8361,0.0114361,0.00504576,0.251214
9.56,0.999739,-0.0196167,0.00107803,-0.0116368,-0.01354,0.00271133,0.00231572,0.0267507,-0.00545674,0.0378857,-0.00958563,0.00688026,-0.00285111,39.0292,-0.000346448,0.0123067,0.240436
9.58,0.999739,-0.0196132,0.00107817,-0.0116519,-0.0123668,0.00165821,-0.00257229,0.0266742,-0.00532941,0.0379695,-0.00936206,0.00662927,-0.00321297,35.1778,-0.00192128,0.00715405,0.443896
9.6,0.99974,-0.0195977,0.00107009,-0.0116502,-0.0189644,-0.0034452,-0.00129236,0.026639,-0.00528573,0.0380942,-0.00958766,0.00682761,-0.00366908,33.996,-0.0130902,0.0124343,0.342455
9.62,0.99974,-0.0195906,0.00107329,-0.0116416,-0.0174919,-0.0105283,0.00502071,0.0265996,-0.00523284,0.0382116,-0.00941237,0.00701381,-0.00419514,38.6891,-0.000148219,-0.0205532,0.288263
9.64,0.99974,-0.0195906,0.00108364,-0.0116377,0.00547668,0.000930236,0.00405401,0.0265797,-0.00520306,0.0382709,-0.00991833,0.0057516,-0.000841768,36.7617,0.00267705,0.0187582,0.240364
9.66,0.999739,-0.0196568,0.00109727,-0.0116356,0.00217455,0.00476628,-0.000718725,0.0264696,-0.00506743,0.0384382,-0.0096476,0.00634897,-0.00239927,37.9074,0.022803,0.00794433,0.21626
9.68,0.999739,-0.0196454,0.00108014,-0.0116447,-0.00877331,0.00539539,-0.00724311,0.026413,-0.00500637,0.0385212,-0.00962763,0.00573405,-0.00238061,35.7015,-0.00780257,0.0266395,0.0668047
9.7,0.999739,-0.0196131,0.00108986,-0.0116451,-0.00584029,0.00907097,-0.00498794,0.0263653,-0.00501082,0.0386421,-0.00946651,0.0054181,-0.00265148,35.8189,-0.00371604,-0.0132049,0.247771
9.72,0.99974,-0.019605,0.00106712,-0.0116327,-0.0149746,-0.00888895,0.00315321,0.0263146,-0.00501006,0.0387549,-0.00940835,0.00555368,-0.0031848,36.8115,0.0111287,-0.0132625,0.203283
9.74,0.99974,-0.0195988,0.00109458,-0.011618,0.0016934,0.00847453,0.00250922,0.0262458,-0.00499683,0.0389407,-0.00887258,0.00430736,0.000945705,38.2509,-0.00800337,0.00315995,0.30506
9.76,0.99974,-0.0196085,0.00108787,-0.0116194,-0.00113731,0.00194891,-0.00267137,0.0261972,-0.00498617,0.0390608,-0.00977251,0.00375043,0.0014017,36.8785,0.000746004,0.0187157,0.376076
9.78,0.99974,-0.0195849,0.00107828,-0.0116176,0.00146312,-0.00174741,0.000387349,0.0261651,-0.00498338,0.0391183,-0.0096292,0.00443952,-0.00278414,39.1643,0.00355898,0.00466974,0.303496
9.8,0.999739,-0.0196302,0.00107017,-0.0116174,-0.00918841,0.000646771,0.00845874,0.0261165,-0.00506546,0.0393155,-0.010047,0.00346645,0.00125156,32.8251,0.00203293,0.00676247,0.28589
9.82,0.999739,-0.0196382,0.00106393,-0.011634,-0.012301,0.000667468,-0.00485859,0.0260672,-0.00512005,0.0394442,-0.00978762,0.00426211,-0.00155487,36.4431,0.0166808,-0.0122785,0.236904
9.84,0.99974,-0.0196037,0.00107026,-0.011626,0.0155234,0.000117948,-0.00234294,0.0260044,-0.00519038,0.0396247,-0.0105852,0.00312468,0.000837327,35.2899,-0.00113173,0.0163241,0.255276
9.86,0.999739,-0.0196169,0.00107578,-0.0116255,0.0163688,0.00306638,-0.00305591,0.0259531,-0.00523136,0.0397343,-0.0109511,0.00303997,0.00161924,37.7077,-0.0131026,-0.000584353,0.344638
9.88,0.999738,-0.019679,0.00107843,-0.0116224,-0.00130079,0.00293739,-0.00457193,0.0259115,-0.0053121,0.0398508,-0.0105402,0.00297429,0.00167202,37.8369,0.00779414,0.000546247,0.352552
9.9,0.999738,-0.0197048,0.00109116,-0.0116174,-0.00293134,0.0082224,0.00121722,0.0258812,-0.00543376,0.0399755,-0.0107654,0.00269029,0.00187416,36.512,-0.0192756,0.0026313,0.250183
9.92,0.999738,-0.0196886,0.00109265,-0.0116106,0.00148463,0.00101599,0.00118878,0.0258018,-0.00559274,0.0401448,-0.0108422,0.00293245,-7.4371e-05,36.5067,0.015319,0.00201768,0.256309
9.94,0.999738,-0.0197068,0.00109526,-0.0116156,0.0146756,-0.00635716,0.000597637,0.025757,-0.00568636,0.0402442,-0.0106001,0.00290907,0.000438964,36.3698,0.00732355,0.00360358,0.21174
9.96,0.999737,-0.0197397,0.0011044,-0.0116264,0.0090896,0.00770463,-0.00622423,0.0257032,-0.00577072,0.0403395,-0.0113093,0.00267954,0.000525209,38.2003,0.00157963,-0.0141775,0.36162
9.98,0.999736,-0.0197743,0.00110959,-0.0116207,0.010752,0.0116633,-0.00814675,0.025634,-0.00584962,0.0404231,-0.0116506,0.00244564,0.00114441,35.3076,-0.0053386,-0.00328676,0.46645
10,0.999737,-0.0197751,0.00109205,-0.0115982,-0.00373026,-0.00586778,-0.00092746,0.0255504,-0.00605082,0.0405148,-0.0113662,0.00319886,-0.00238255,35.0479,0.010742,0.0226995,0.140056
10.02,0.999737,-0.0197746,0.00108925,-0.0116006,0.00754728,-0.00719366,-0.00606998,0.0254786,-0.00617915,0.0405991,-0.0120381,0.00224431,-0.000569874,36.8157,0.015964,-0.0131265,0.303639
10.04,0.999736,-0.0197829,0.00108785,-0.0116099,0.0122682,-0.00337947,-0.00296855,0.0254218,-0.00630005,0.0406589,-0.011852,0.00182157,-4.10962e-05,39.1693,-0.00325846,0.0129368,0.357528
10.06,0.999736,-0.0197759,0.00108786,-0.0116094,0.0138806,-0.00191335,0.00383322,0.0253612,-0.00641757,0.0407152,-0.0118743,0.00120532,0.000167624,37.0675,0.00377767,0.00118357,0.197774
10.08,0.999736,-0.0198018,0.00109237,-0.0116397,0.0118697,0.00557394,-0.00770171,0.0252904,-0.0065318,0.0407672,-0.0121684,0.000892302,0.000746543,33.2355,-0.00915076,-0.0121588,0.201344
10.1,0.999735,-0.0198235,0.00106403,-0.0116284,-0.00986664,-0.00315774,-0.000506771,0.0252094,-0.00675021,0.0407972,-0.0115913,0.00123775,-0.00129112,37.3361,0.0055007,-0.00447382,0.448628
10.12,0.999735,-0.0198168,0.00106181,-0.0116394,-0.0107415,-0.00219922,0.000311593,0.0251258,-0.00689191,0.0408192,-0.0124603,0.000231246,-0.000945573,38.118,0.00989727,-0.00184162,0.210974
10.14,0.999735,-0.0198182,0.00105879,-0.0116514,0.0019476,-0.00333319,-0.00320169,0.0250528,-0.00702954,0.0408424,-0.0124168,-0.000399428,-0.000342307,39.9099,0.0198141,-0.0108267,0.240955
10.16,0.999735,-0.0198095,0.00106376,-0.0116361,0.0110544,-0.001554,0.0074047,0.0249738,-0.00716112,0.0408627,-0.0129252,-0.000499855,-0.000189606,36.9173,0.00772077,0.0134073,0.383349
10.18,0.999735,-0.0198147,0.00105291,-0.0116448,-0.0188111,-0.00602816,0.00351341,0.0248317,-0.00734719,0.0408827,-0.0125123,2.9542e-05,0.000143465,33.6766,0.000918808,0.00506179,0.32591
10.2,0.999736,-0.0198098,0.00106094,-0.0116342,-0.0199539,-0.0047257,0.00555282,0.0247413,-0.00745354,0.04088,-0.0127166,0.00026844,6.71535e-05,38.579,0.00741484,-0.0152165,0.258233
10.22,0.999736,-0.0197677,0.00105321,-0.0116466,-0.0093396,-0.00509744,-0.000379652,0.0246655,-0.00755818,0.0408774,-0.0126291,8.90786e-05,-0.00100117,33.8853,-0.0213706,0.00806884,0.24997
10.24,0.999736,-0.0197516,0.00105584,-0.0116738,-0.00204969,-0.00644294,-0.00402963,0.0245684,-0.00766305,0.0408809,-0.012856,-0.000310204,-0.001509,36.3293,0.0282909,0.0148112,0.32877
10.26,0.999737,-0.0197321,0.0010684,-0.0116553,0.00531953,-0.00118508,0.00545388,0.0244862,-0.00775083,0.0408656,-0.0130053,-0.000455366,-0.00153633,37.3055,-0.00639721,0.00629916,0.207135
10.28,0.999735,-0.0197999,0.00105706,-0.0116846,-0.0172926,-0.00175641,-0.00325566,0.0243499,-0.0078571,0.0408316,-0.0130592,-0.000556728,0.000152163,37.0219,-0.028108,-0.00676062,0.226422
10.3,0.999735,-0.0197991,0.00105599,-0.0116718,-0.0170315,-0.00237157,0.000445139,0.0242534,-0.00790709,0.0408169,-0.0130045,-0.000470396,0.000110056,37.5314,-0.00300004,9.54983e-05,0.392191
10.32,0.999735,-0.0198065,0.0010702,-0.0116731,-0.017994,-0.00518376,0.00425884,0.0241532,-0.007949,0.0407966,-0.012893,5.2063e-06,-0.000835376,34.9755,0.00472924,-0.0165455,0.269976
10.34,0.999735,-0.0198057,0.00106621,-0.0116904,-0.0103463,-0.00609192,-0.00279382,0.0240517,-0.00798155,0.0407751,-0.0126033,0.0001834,-0.00117299,35.0625,-0.0129978,-0.00300246,0.146243
10.36,0.999734,-0.0198099,0.00106581,-0.0117249,-0.000901819,0.00204832,-0.00226999,0.0238755,-0.00801341,0.0407397,-0.0129859,-0.000310882,0.000944902,36.2318,0.0111897,-0.00167254,0.368415
10.38,0.999735,-0.0198006,0.00105905,-0.0117191,-0.00634893,0.00540672,-0.00423669,0.0237684,-0.00801505,0.0407342,-0.0134586,-0.000284529,0.000420915,38.7029,0.00522024,0.00639521,0.182853
10.4,0.999735,-0.0197968,0.00105488,-0.0117232,-0.0104055,0.000400102,-0.00224783,0.023671,-0.00799932,0.0407492,-0.0132056,-0.000338478,0.000444625,34.8256,-0.00215872,0.00850619,0.0567282
10.42,0.999735,-0.0197761,0.00104813,-0.0117161,-0.0159755,-0.00343579,0.000191484,0.0235795,-0.00798082,0.0407625,-0.0132445,0.000247093,0.000297859,39.7336,-0.00928655,-0.00128697,0.0898139
10.44,0.999736,-0.0197173,0.00104705,-0.0117506,0.0182873,-0.00208035,-0.00486897,0.0234343,-0.00794553,0.0407964,-0.0131054,-0.000289301,0.00124774,35.9859,0.0147236,-0.00763979,0.275064
10.46,0.999736,-0.0197452,0.00105729,-0.0117307,0.00355294,0.00472077,0.00105262,0.0233535,-0.00791563,0.0408008,-0.012848,-0.000255654,0.00123346,36.8043,0.00211103,-0.00726903,0.244113
10.48,0.999736,-0.0197455,0.00105517,-0.0117428,0.00347828,0.0014987,-0.00388259,0.023289,-0.00788137,0.0408233,-0.0129338,-0.000258695,0.00126497,34.6104,0.0159634,-0.000807343,0.00628461
10.5,0.999735,-0.0197513,0.00105487,-0.0117438,-0.000965405,0.00495401,0.00425149,0.0232421,-0.0078458,0.0408701,-0.0128484,-0.00020607,0.00121497,38.3835,0.0211316,0.00480247,0.102452
10.52,0.999735,-0.0197618,0.00105799,-0.0117479,-0.00226334,0.00270662,0.00597305,0.0231853,-0.00780906,0.0409121,-0.0131018,-0.000430066,0.00122637,36.4956,-0.00363838,-0.00204708,0.115368
10.54,0.999736,-0.0197318,0.0010785,-0.01176,0.0162513,0.00148547,-0.00433144,0.023081,-0.00775545,0.0409757,-0.013486,-0.000768769,-0.00143785,35.084,0.0217622,-0.00201498,0.358745
10.56,0.999735,-0.0197411,0.00109637,-0.0117796,0.0191673,0.00374647,-0.00555135,0.0229858,-0.00771614,0.0410032,-0.0135384,-0.00096461,0.00140268,38.3428,0.00806245,0.00295723,-0.206243
10.58,0.999735,-0.0197417,0.00108551,-0.0117964,0.0108354,0.00170882,-0.00736419,0.0228962,-0.00767683,0.0410279,-0.0140851,-0.00103157,0.00139359,39.2472,0.0138654,0.0114804,0.261889
10.6,0.999734,-0.0197819,0.00108577,-0.01177,-0.00089673,0.00509625,0.00558457,0.022838,-0.00765363,0.0411165,-0.0135788,-0.000957547,0.00127063,34.9105,-0.00240993,0.00463137,0.0545656
10.62,0.999735,-0.0197715,0.0010943,-0.0117788,-0.00276376,-0.000788969,3.35744e-05,0.0227488,-0.00761129,0.0412373,-0.0140058,-0.000145079,-0.00246665,34.0066,0.0151565,0.00455633,0.308892
10.64,0.999735,-0.019758,0.00109765,-0.0117831,0.0138429,-0.00262055,-0.00487291,0.0226915,-0.00758531,0.0413169,-0.0139109,-0.000387221,-0.00197386,38.4303,0.00340553,-0.0215525,0.0913191
10.66,0.999735,-0.0197547,0.00109441,-0.0117897,0.024566,0.00597048,-0.00783554,0.0226338,-0.00755587,0.0413869,-0.0135612,-0.000515116,-0.00175013,37.9297,0.0096186,0.00404123,0.351442
10.68,0.999735,-0.0197615,0.00109183,-0.0117815,0.00996762,0.0067657,-0.000761411,0.0225494,-0.00752943,0.041441,-0.0138072,-0.00112898,0.000830559,38.537,0.00697435,-0.0147173,0.0829867
10.7,0.999734,-0.0197932,0.00108979,-0.0117839,0.00907478,0.00360798,0.00106302,0.0225022,-0.00752921,0.0415202,-0.0140263,-0.00119334,0.00126526,34.634,0.0114274,-0.0120671,0.0685897
10.72,0.999735,-0.0197522,0.00105976,-0.0118166,-0.00733647,-0.00364026,0.0016969,0.0224553,-0.00756981,0.0416605,-0.0139568,-0.000207997,-0.00346651,37.2416,-0.0281409,0.00151637,0.108467
10.74,0.999734,-0.0197636,0.00106366,-0.0118083,-0.00421703,-0.00636928,0.00435374,0.0224094,-0.00758828,0.0417435,-0.0139457,-0.00042098,-0.00343148,34.7029,-0.0158368,-0.000709061,0.13716
10.76,0.999734,-0.0197542,0.00108014,-0.0118289,0.0112349,-0.00186757,0.00198063,0.0223561,-0.00760328,0.0418185,-0.0138839,-0.000637902,-0.00282469,38.1709,-0.00475798,-0.0112878,0.00263254
10.78,0.999734,-0.0197574,0.00108412,-0.0118325,0.0161465,-0.000110027,-0.00107623,0.0222716,-0.00761767,0.0418937,-0.0148414,-0.00106,-0.000139413,34.4254,-0.00801125,0.000637568,-0.0709348
10.8,0.999734,-0.0197798,0.0010819,-0.0118518,-0.0126819,-0.00678486,-0.0011438,0.022214,-0.00773001,0.0420119,-0.0139528,-0.00136118,-0.00297532,36.8691,0.00213441,0.00942397,0.0740828
10.82,0.999734,-0.0197688,0.00107891,-0.0118687,-0.0107519,-0.00894132,-0.00106654,0.0221898,-0.0078403,0.0420985,-0.0137919,-0.00130062,-0.00335342,37.7994,-0.0147294,-0.00830791,0.0534533
10.84,0.999734,-0.0197407,0.0010739,-0.0118789,-0.00467898,-0.0070068,-0.00643548,0.0221802,-0.00794194,0.042179,-0.0138589,-0.00118677,-0.00395576,38.1495,0.013909,-0.0113017,0.00237323
10.86,0.999734,-0.019722,0.00108865,-0.0118811,0.00445929,-0.00377115,-0.00063517,0.0221642,-0.00803406,0.0422507,-0.0136984,-0.000985959,-0.00341421,35.0317,-0.00877201,0.000241038,0.232083
10.88,0.999733,-0.0197651,0.00107129,-0.0118909,-0.0106453,-0.00407387,-0.00473899,0.0221351,-0.0081921,0.0423245,-0.0134655,-0.0011876,-0.00206643,33.4572,0.00340736,-0.00766716,-0.100784
10.9,0.999734,-0.0197509,0.00107846,-0.0119014,-0.0129293,-0.00361295,0.000106613,0.0221288,-0.0083501,0.0423687,-0.0141902,-0.00207878,-0.00359411,39.916,-0.0121253,-0.0143612,0.185579
10.92,0.999734,-0.0197357,0.00108288,-0.0119091,-0.00945178,-0.00231514,-0.00667244,0.0221186,-0.00850203,0.0424025,-0.0142564,-0.0020731,-0.00373139,36.8044,0.00754128,-0.0117191,-0.0307171
10.94,0.999734,-0.0197354,0.0010749,-0.0119034,-0.0073777,-0.00656129,-0.00150546,0.0220966,-0.00864798,0.0424323,-0.0142653,-0.00218286,-0.00415197,35.0016,0.00929358,0.00659369,0.0526265
10.96,0.999734,-0.0197224,0.00107942,-0.0119032,-0.00488379,-0.00329612,0.00467275,0.022066,-0.00878558,0.0424567,-0.0142696,-0.00225678,-0.00375648,36.728,0.023718,0.00530212,0.15436
10.98,0.999733,-0.0197582,0.00107576,-0.0119009,-0.0099483,0.00540697,0.00358106,0.0220436,-0.0089952,0.0424843,-0.0141472,-0.0026596,-0.000162743,38.0308,0.0220579,-0.0119275,0.181244
11,0.999733,-0.0197904,0.00106667,-0.0119182,-0.0142264,0.00269348,-0.00688548,0.0220564,-0.00915278,0.0425028,-0.0143339,-0.00265213,-0.000708462,37.1031,-0.00673489,-0.0113236,0.0141868
11.02,0.999733,-0.0197767,0.00105425,-0.0119141,-0.0120789,-0.00265513,-0.00236562,0.0220589,-0.00930863,0.0425168,-0.0139914,-0.00273549,-0.000703246,34.564,0.0141056,-0.0216504,0.115025
11.04,0.999733,-0.0197529,0.00105946,-0.0119332,-0.0150461,-0.000340946,-0.00611918,0.0220419,-0.0094582,0.0425279,-0.0137834,-0.00212782,-0.00481537,37.2525,-0.0107353,-0.0262493,0.139205
11.06,0.999733,-0.0197487,0.00106309,-0.0119397,0.00432073,0.00390367,-0.0010238,0.0220589,-0.00965603,0.042516,-0.0140456,-0.00300278,-0.00092624,36.0489,-0.00984467,-0.0169996,0.300258
11.08,0.999733,-0.0197629,0.00105709,-0.0119509,0.00939638,0.00679129,0.002596,0.0220922,-0.00981426,0.0425082,-0.0144528,-0.00343038,-0.00103917,38.9261,0.0129444,-0.0192678,0.108618
11.1,0.999732,-0.0197913,0.0010422,-0.0119561,-0.0048162,0.00546826,-0.00217046,0.0221468,-0.010003,0.0425022,-0.0142589,-0.00352458,-0.00129781,33.332,0.00110013,0.00132855,0.157916
11.12,0.999733,-0.0197684,0.00103449,-0.0119531,-0.00178201,-0.00116885,0.00150903,0.0221874,-0.0101842,0.0424936,-0.0142922,-0.00334973,-0.00131445,36.6654,0.00354609,-0.0153607,0.0686295
11.14,0.999732,-0.0197677,0.00103208,-0.0119632,-0.0158278,0.00436315,-0.00115803,0.0221902,-0.0103562,0.0424612,-0.0140474,-0.00227808,-0.0048378,38.6693,0.00468656,-0.0221309,0.026708
11.16,0.999733,-0.0197443,0.00103039,-0.0119708,0.0110305,-0.000718326,0.00548159,0.0222074,-0.0105889,0.0424278,-0.0146077,-0.00330752,-0.00203129,38.192,-0.0123241,-0.0236426,0.242435
11.18,0.999733,-0.0197396,0.00103207,-0.011962,0.0183485,0.0013329,0.00399859,0.0222352,-0.0107478,0.0424122,-0.0145299,-0.00380025,-0.00218031,34.2396,0.0016707,0.00707409,0.233975
11.2,0.999733,-0.0197479,0.00104139,-0.0119495,0.00861142,0.00693077,-0.000186784,0.0222785,-0.0109158,0.0424026,-0.0148702,-0.00388183,-0.00199671,36.9473,0.0100645,-0.0193729,0.0238362
11.22,0.999733,-0.0197385,0.00103093,-0.011948,0.000479709,0.0019607,-0.00194979,0.022301,-0.0110858,0.0423884,-0.01511,-0.00449098,-0.00223503,35.359,-0.00508466,-0.0296052,0.0165655
11.24,0.999734,-0.0196909,0.00102965,-0.0119494,0.01013,0.00504706,0.00426032,0.0222924,-0.0113353,0.0423732,-0.0152929,-0.00431584,-0.00338419,37.1058,0.0102818,0.0145872,0.0769286
11.26,0.999734,-0.0197092,0.0010144,-0.0119479,0.0198324,-0.00475804,-0.00128011,0.0223059,-0.0114843,0.0423575,-0.0149502,-0.00455512,-0.00292612,38.8766,0.00725377,-0.00679444,0.112623
11.28,0.999733,-0.0197396,0.00103191,-0.0119324,0.00503964,0.00631928,0.00302059,0.0223446,-0.0116353,0.0423565,-0.0149517,-0.00438345,-0.00275104,36.428,-0.0144022,-0.0165611,0.0623514
11.3,0.999733,-0.0197456,0.00103182,-0.0119317,0.00519188,0.00673618,-0.00475278,0.0224012,-0.0117899,0.0423679,-0.0148116,-0.00486288,-0.00225411,34.5458,0.00748701,-0.000641379,0.159637
11.32,0.999734,-0.01969,0.00100855,-0.0119302,-0.000792381,-0.00957526,0.00136152,0.0224724,-0.0120315,0.0423728,-0.0137932,-0.00426098,-0.00608651,36.0208,0.00706606,0.000241666,0.0665043
11.34,0.999734,-0.0196858,0.00102186,-0.0119427,0.00473433,-0.00367047,-0.00346424,0.0225062,-0.0121871,0.0423722,-0.0136763,-0.00457116,-0.00629986,38.5914,-0.00688869,0.00709393,0.0165677
11.36,0.999734,-0.0196785,0.0010212,-0.0119566,0.0144037,-0.00157417,0.00210417,0.0225181,-0.0123468,0.0423549,-0.0135524,-0.00573648,-0.00334898,35.243,0.0201369,0.00196398,0.0660104
11.38,0.999734,-0.0196845,0.00102395,-0.0119616,0.0114499,0.00745841,-0.00359214,0.0225416,-0.0124988,0.0423449,-0.0133678,-0.00583776,-0.00373426,36.6786,0.00503718,-0.00450499,0.2542
11.4,0.999734,-0.0197064,0.00100831,-0.0119455,0.0111176,-0.00331889,0.00375341,0.022597,-0.0126213,0.0423293,-0.0134647,-0.00578497,-0.00325531,36.8455,0.0184037,0.00523753,-0.0454542
11.42,0.999734,-0.0196972,0.00100537,-0.0119413,-0.0105915,-0.0021949,-0.00138387,0.022654,-0.0127916,0.042284,-0.0125785,-0.00433561,-0.00635427,37.8892,-0.0153947,-0.00624152,-0.0164827
11.44,0.999735,-0.0196707,0.00100294,-0.0119427,-0.00554063,-0.00207857,-0.00808524,0.0226834,-0.0128949,0.0422466,-0.0125282,-0.00394292,-0.00729561,35.2841,0.0105866,0.0113267,-0.0229477
11.46,0.999735,-0.0196483,0.00101025,-0.0119449,-0.00141381,-0.00288386,-0.0024732,0.0227102,-0.0129905,0.0422167,-0.0131503,-0.0044127,-0.00571227,35.68,-0.00211233,-0.00898017,-0.122556
11.48,0.999735,-0.0196341,0.00102226,-0.011969,0.00992422,0.00493939,-0.00795199,0.0227466,-0.0130682,0.042174,-0.0127518,-0.0046106,-0.00532917,39.6339,0.0110303,-0.00183982,-0.0594328
11.5,0.999734,-0.0196988,0.00103444,-0.0119463,-0.0158483,0.00810239,-0.00111361,0.0228454,-0.0131441,0.0420899,-0.0128519,-0.00438249,-0.0053592,34.0177,0.00162646,0.0114138,0.137163
11.52,0.999735,-0.0196866,0.00101496,-0.0119365,-0.0095541,-0.0042439,0.000784902,0.0228894,-0.0132009,0.0420424,-0.0127669,-0.00444867,-0.00514801,36.7801,-0.0149435,-0.0101078,0.240924
11.54,0.999735,-0.0196736,0.00102451,-0.0119404,-0.0108025,-0.000615545,0.00157592,0.0229213,-0.0132561,0.0419978,-0.0129263,-0.00407074,-0.00567119,36.8189,0.0193165,-0.00189322,0.0724681
